elm_func,elm_n_neurons,MAE,w2vwindow_size,w2vdimensions,w2vword_min_count,w2vtraining_epochs
rbf_l2,33,1.1927675959621646,2,100,1,15
rbf_linf,33,1.1650686169178495,2,100,1,15
sigm,50,1.1208795664269198,2,100,1,15
lin,50,1.1345291956634689,2,100,1,15
tanh,50,1.1249092292872245,2,100,1,15
rbf_l2,50,1.16120955359054,2,100,1,15
rbf_linf,50,1.1575183268343368,2,100,1,15
sigm,75,1.107770970112695,2,100,1,15
lin,75,1.0962835746675061,2,100,1,15
tanh,75,1.099976788775627,2,100,1,15
rbf_l2,75,1.1019527630966386,2,100,1,15
rbf_linf,75,1.109998716701727,2,100,1,15
sigm,100,1.0957917992348327,2,100,1,15
lin,100,1.0839178224861152,2,100,1,15
tanh,100,1.0908412786674084,2,100,1,15
rbf_l2,100,1.0893174276724384,2,100,1,15
rbf_linf,100,1.0763557556746541,2,100,1,15
sigm,125,1.0652338101191074,2,100,1,15
lin,125,1.0895711732913147,2,100,1,15
tanh,125,1.0573599057229663,2,100,1,15
rbf_l2,125,1.078391091342532,2,100,1,15
rbf_linf,125,1.1240667352350164,2,100,1,15
sigm,150,1.043889073322373,2,100,1,15
lin,150,1.0843534376003887,2,100,1,15
tanh,150,1.0598420561466586,2,100,1,15
rbf_l2,150,1.0531781620987264,2,100,1,15
rbf_linf,150,1.067287036370733,2,100,1,15
sigm,175,1.0408643541876619,2,100,1,15
lin,175,1.0843324219078112,2,100,1,15
tanh,175,1.0567568692068743,2,100,1,15
rbf_l2,175,1.0587783140385016,2,100,1,15
rbf_linf,175,1.0722445636846953,2,100,1,15
sigm,200,1.056366666857942,2,100,1,15
lin,200,1.0849378415256166,2,100,1,15
tanh,200,1.0426561025006855,2,100,1,15
rbf_l2,200,1.049463891047614,2,100,1,15
rbf_linf,200,1.0663665208706967,2,100,1,15
sigm,33,1.1483109307035608,5,100,1,15
lin,33,1.1620103978661103,5,100,1,15
tanh,33,1.1307548898206639,5,100,1,15
rbf_l2,33,1.1288138783170931,5,100,1,15
rbf_linf,33,1.171383195659354,5,100,1,15
sigm,50,1.1299324933273698,5,100,1,15
lin,50,1.128243190031682,5,100,1,15
tanh,50,1.1450425447635435,5,100,1,15
rbf_l2,50,1.1350534570549007,5,100,1,15
rbf_linf,50,1.1424494518090818,5,100,1,15
sigm,75,1.0920073817133158,5,100,1,15
lin,75,1.1023839293838509,5,100,1,15
tanh,75,1.0995510603593486,5,100,1,15
rbf_l2,75,1.1091060753834596,5,100,1,15
rbf_linf,75,1.1143662564854862,5,100,1,15
sigm,100,1.0819855280248654,5,100,1,15
lin,100,1.081362235321911,5,100,1,15
tanh,100,1.0743472679641761,5,100,1,15
rbf_l2,100,1.0946924831791947,5,100,1,15
rbf_linf,100,1.0997028440972627,5,100,1,15
sigm,125,1.0697136061615113,5,100,1,15
lin,125,1.084165039464259,5,100,1,15
tanh,125,1.0708587168131227,5,100,1,15
rbf_l2,125,1.0614883678564877,5,100,1,15
rbf_linf,125,1.0557432708406567,5,100,1,15
sigm,150,1.0619262665703844,5,100,1,15
lin,150,1.084625805472985,5,100,1,15
tanh,150,1.0614718309998679,5,100,1,15
rbf_l2,150,1.0625639959984965,5,100,1,15
rbf_linf,150,1.0531407359262144,5,100,1,15
sigm,175,1.0440540617879663,5,100,1,15
lin,175,1.0870923993764303,5,100,1,15
tanh,175,1.0538724722612989,5,100,1,15
rbf_l2,175,1.058351353098517,5,100,1,15
rbf_linf,175,1.0530587535189255,5,100,1,15
sigm,200,1.0536695116216093,5,100,1,15
lin,200,1.0839010919624485,5,100,1,15
tanh,200,1.052885646837473,5,100,1,15
rbf_l2,200,1.0389444948093727,5,100,1,15
rbf_linf,200,1.0606243685052623,5,100,1,15
sigm,33,1.16334157662142,5,100,1,15
lin,33,1.159833198787535,5,100,1,15
tanh,33,1.127192027748287,5,100,1,15
rbf_l2,33,1.1904999971888528,5,100,1,15
rbf_linf,33,1.1773628561583327,5,100,1,15
sigm,50,1.1240955650944575,5,100,1,15
lin,50,1.1272835142497868,5,100,1,15
tanh,50,1.1697037708349396,5,100,1,15
rbf_l2,50,1.1173084189247837,5,100,1,15
rbf_linf,50,1.1457783390986553,5,100,1,15
sigm,75,1.109866878160537,5,100,1,15
lin,75,1.1019099467320177,5,100,1,15
tanh,75,1.1071588177049843,5,100,1,15
rbf_l2,75,1.105058618388628,5,100,1,15
rbf_linf,75,1.0880181316742974,5,100,1,15
sigm,100,1.0945308863545615,5,100,1,15
lin,100,1.0922419780184445,5,100,1,15
tanh,100,1.0616919832544893,5,100,1,15
rbf_l2,100,1.083834626897866,5,100,1,15
rbf_linf,100,1.1046456410835515,5,100,1,15
sigm,125,1.0715667506205226,5,100,1,15
lin,125,1.083159556907816,5,100,1,15
tanh,125,1.0693476763141412,5,100,1,15
rbf_l2,125,1.0685063405199267,5,100,1,15
rbf_linf,125,1.080384036597057,5,100,1,15
sigm,150,1.051566066662532,5,100,1,15
lin,150,1.0904707501309046,5,100,1,15
tanh,150,1.066139847916712,5,100,1,15
rbf_l2,150,1.0686337527201317,5,100,1,15
rbf_linf,150,1.080623550456758,5,100,1,15
sigm,175,1.0383099590459557,5,100,1,15
lin,175,1.0933472708025762,5,100,1,15
tanh,175,1.0491040148830812,5,100,1,15
rbf_l2,175,1.0650458150322026,5,100,1,15
rbf_linf,175,1.069537368343917,5,100,1,15
sigm,200,1.0402486828790882,5,100,1,15
lin,200,1.0873768456277788,5,100,1,15
tanh,200,1.0453788449289854,5,100,1,15
rbf_l2,200,1.0468111684041013,5,100,1,15
rbf_linf,200,1.0678216226450508,5,100,1,15
sigm,33,1.17088507144009,5,100,1,15
lin,33,1.1583770993394302,5,100,1,15
tanh,33,1.1571025099138017,5,100,1,15
rbf_l2,33,1.161639236025318,5,100,1,15
rbf_linf,33,1.2101740679004185,5,100,1,15
sigm,50,1.1173630393631624,5,100,1,15
lin,50,1.1281199246400428,5,100,1,15
tanh,50,1.1279608737448317,5,100,1,15
rbf_l2,50,1.1380297442851055,5,100,1,15
rbf_linf,50,1.1088210765944169,5,100,1,15
sigm,75,1.112020661466249,5,100,1,15
lin,75,1.0977887427698583,5,100,1,15
tanh,75,1.0846547584457773,5,100,1,15
rbf_l2,75,1.1131239405910445,5,100,1,15
rbf_linf,75,1.1157135557001907,5,100,1,15
sigm,100,1.0774451682266835,5,100,1,15
lin,100,1.0943055432116566,5,100,1,15
tanh,100,1.0700330818473467,5,100,1,15
rbf_l2,100,1.0885558141299512,5,100,1,15
rbf_linf,100,1.0643138677724149,5,100,1,15
sigm,125,1.0550819166409533,5,100,1,15
lin,125,1.0894608514780086,5,100,1,15
tanh,125,1.0633758980171941,5,100,1,15
rbf_l2,125,1.077226479339107,5,100,1,15
rbf_linf,125,1.1051051434156682,5,100,1,15
sigm,150,1.0621302067226766,5,100,1,15
lin,150,1.0838523024431197,5,100,1,15
tanh,150,1.0465847573289646,5,100,1,15
rbf_l2,150,1.0574637347895472,5,100,1,15
rbf_linf,150,1.0783253463905784,5,100,1,15
sigm,175,1.0574009960796764,5,100,1,15
lin,175,1.0967209297699922,5,100,1,15
tanh,175,1.048178950804218,5,100,1,15
rbf_l2,175,1.0512606030199982,5,100,1,15
rbf_linf,175,1.0793402574701376,5,100,1,15
sigm,200,1.0433622596568843,5,100,1,15
lin,200,1.0735698288482092,5,100,1,15
tanh,200,1.0451140349125025,5,100,1,15
rbf_l2,200,1.0602228402347755,5,100,1,15
rbf_linf,200,1.0636969227450201,5,100,1,15
sigm,33,1.1572046278843167,7,100,1,15
lin,33,1.166623646757603,7,100,1,15
tanh,33,1.186800313823208,7,100,1,15
rbf_l2,33,1.1414981993703088,7,100,1,15
rbf_linf,33,1.2029009854010746,7,100,1,15
sigm,50,1.118599993586964,7,100,1,15
lin,50,1.1323398201889958,7,100,1,15
tanh,50,1.1150577027523056,7,100,1,15
rbf_l2,50,1.13973117065089,7,100,1,15
rbf_linf,50,1.128901185219606,7,100,1,15
sigm,75,1.1063988202232409,7,100,1,15
lin,75,1.1008503556217477,7,100,1,15
tanh,75,1.093257452803142,7,100,1,15
rbf_l2,75,1.1124638761650627,7,100,1,15
rbf_linf,75,1.118751248992711,7,100,1,15
sigm,100,1.0792833964028394,7,100,1,15
lin,100,1.0863041430321534,7,100,1,15
tanh,100,1.0794830306750538,7,100,1,15
rbf_l2,100,1.088045157952851,7,100,1,15
rbf_linf,100,1.0874370613882751,7,100,1,15
sigm,125,1.0601266944826002,7,100,1,15
lin,125,1.0823620300482157,7,100,1,15
tanh,125,1.0598214630901714,7,100,1,15
rbf_l2,125,1.0744442524384428,7,100,1,15
rbf_linf,125,1.4435790263354513,7,100,1,15
sigm,150,1.0554937763210055,7,100,1,15
lin,150,1.086623253110946,7,100,1,15
tanh,150,1.0502017676573516,7,100,1,15
rbf_l2,150,1.0588833726102265,7,100,1,15
rbf_linf,150,1.0749528009019769,7,100,1,15
sigm,175,1.0441623800097601,7,100,1,15
lin,175,1.0865715290356237,7,100,1,15
tanh,175,1.0498584862927556,7,100,1,15
rbf_l2,175,1.0546914438897637,7,100,1,15
rbf_linf,175,1.065769061898262,7,100,1,15
sigm,200,1.03636939605637,7,100,1,15
lin,200,1.0831411455820514,7,100,1,15
tanh,200,1.0378024536602508,7,100,1,15
rbf_l2,200,1.0440406699962532,7,100,1,15
rbf_linf,200,1.130865377008014,7,100,1,15
sigm,33,1.1644715904268201,7,100,1,15
lin,33,1.1581265388696633,7,100,1,15
tanh,33,1.1825651713945415,7,100,1,15
rbf_l2,33,1.1621202173992358,7,100,1,15
rbf_linf,33,1.153956428570593,7,100,1,15
sigm,50,1.1291752509034827,7,100,1,15
lin,50,1.1233097232397298,7,100,1,15
tanh,50,1.1462888591248075,7,100,1,15
rbf_l2,50,1.1191867523630497,7,100,1,15
rbf_linf,50,1.1207415224967847,7,100,1,15
sigm,75,1.0991359792099635,7,100,1,15
lin,75,1.10160770512288,7,100,1,15
tanh,75,1.097650960169322,7,100,1,15
rbf_l2,75,1.1038944332450198,7,100,1,15
rbf_linf,75,1.1282262983951898,7,100,1,15
sigm,100,1.0749702549270599,7,100,1,15
lin,100,1.0806264327140862,7,100,1,15
tanh,100,1.0716915219833645,7,100,1,15
rbf_l2,100,1.0786725586206447,7,100,1,15
rbf_linf,100,1.1031472598647243,7,100,1,15
sigm,125,1.0663569929616619,7,100,1,15
lin,125,1.0889577449020666,7,100,1,15
tanh,125,1.0608692661588737,7,100,1,15
rbf_l2,125,1.0744829356641112,7,100,1,15
rbf_linf,125,1.07164590428335,7,100,1,15
sigm,150,1.0431691442203122,7,100,1,15
lin,150,1.0881925740054001,7,100,1,15
tanh,150,1.0609860150761745,7,100,1,15
rbf_l2,150,1.048998762125218,7,100,1,15
rbf_linf,150,1.0932190410794054,7,100,1,15
sigm,175,1.0481366383057302,7,100,1,15
lin,175,1.0875824548363038,7,100,1,15
tanh,175,1.062691646007116,7,100,1,15
rbf_l2,175,1.0498447489362341,7,100,1,15
rbf_linf,175,1.0782824030497529,7,100,1,15
sigm,200,1.036413620558,7,100,1,15
lin,200,1.0903192702993374,7,100,1,15
tanh,200,1.040101656941094,7,100,1,15
rbf_l2,200,1.0393755265850495,7,100,1,15
rbf_linf,200,1.1114868721869784,7,100,1,15
sigm,33,1.1742553143418826,7,100,1,15
lin,33,1.157513552869427,7,100,1,15
tanh,33,1.1461924159919257,7,100,1,15
rbf_l2,33,1.1380508883759375,7,100,1,15
rbf_linf,33,1.1478443807777547,7,100,1,15
sigm,50,1.1236502455355233,7,100,1,15
lin,50,1.1346184053928645,7,100,1,15
tanh,50,1.1379002156448847,7,100,1,15
rbf_l2,50,1.1088242144290923,7,100,1,15
rbf_linf,50,1.132423178503484,7,100,1,15
sigm,75,1.1039717447489283,7,100,1,15
lin,75,1.10246807930552,7,100,1,15
tanh,75,1.0930663088806083,7,100,1,15
rbf_l2,75,1.1007429304992236,7,100,1,15
rbf_linf,75,1.1119140812904165,7,100,1,15
sigm,100,1.0852618753103667,7,100,1,15
lin,100,1.0897832174030966,7,100,1,15
tanh,100,1.0835951371339243,7,100,1,15
rbf_l2,100,1.088387875442684,7,100,1,15
rbf_linf,100,1.0867903292689243,7,100,1,15
sigm,125,1.0749081799435352,7,100,1,15
lin,125,1.081957661585699,7,100,1,15
tanh,125,1.0635044709151322,7,100,1,15
rbf_l2,125,1.0759906613362469,7,100,1,15
rbf_linf,125,1.1146739712410443,7,100,1,15
sigm,150,1.057436645028212,7,100,1,15
lin,150,1.0862503242113477,7,100,1,15
tanh,150,1.0543972705109659,7,100,1,15
rbf_l2,150,1.0493305411908078,7,100,1,15
rbf_linf,150,1.074583845052713,7,100,1,15
sigm,175,1.0512015454608068,7,100,1,15
lin,175,1.0948892608231637,7,100,1,15
tanh,175,1.049079509073537,7,100,1,15
rbf_l2,175,1.0441625861292323,7,100,1,15
rbf_linf,175,1.0683460778591727,7,100,1,15
sigm,200,1.0391960979972872,7,100,1,15
lin,200,1.0889905460656562,7,100,1,15
tanh,200,1.042228513375725,7,100,1,15
rbf_l2,200,1.0555332670456292,7,100,1,15
rbf_linf,200,1.1319449242634008,7,100,1,15
sigm,33,1.156990400072422,2,100,1,15
lin,33,1.152869070027521,2,100,1,15
tanh,33,1.1813484432072952,2,100,1,15
rbf_l2,33,1.1827956931965564,2,100,1,15
rbf_linf,33,1.1782165756673468,2,100,1,15
sigm,50,1.1684643873388652,2,100,1,15
lin,50,1.1308967061340531,2,100,1,15
tanh,50,1.1267017582073164,2,100,1,15
rbf_l2,50,1.1232371033404966,2,100,1,15
rbf_linf,50,1.1258861078940847,2,100,1,15
sigm,75,1.1147101688205954,2,100,1,15
lin,75,1.1049397334537612,2,100,1,15
tanh,75,1.1054220431241217,2,100,1,15
rbf_l2,75,1.10604996853001,2,100,1,15
rbf_linf,75,1.1053289705238951,2,100,1,15
sigm,100,1.073900023240413,2,100,1,15
lin,100,1.0923525875960867,2,100,1,15
tanh,100,1.0860660511993951,2,100,1,15
rbf_l2,100,1.0839882718478653,2,100,1,15
rbf_linf,100,1.092031975112517,2,100,1,15
sigm,125,1.075894904280457,2,100,1,15
lin,125,1.0903694046228032,2,100,1,15
tanh,125,1.0644129891147371,2,100,1,15
rbf_l2,125,1.0633621001682299,2,100,1,15
rbf_linf,125,1.0833098672669974,2,100,1,15
sigm,150,1.0566621994103713,2,100,1,15
lin,150,1.0820319349603107,2,100,1,15
tanh,150,1.0694723802975574,2,100,1,15
rbf_l2,150,1.0608262626022575,2,100,1,15
rbf_linf,150,1.0810634759104674,2,100,1,15
sigm,175,1.0621991562391966,2,100,1,15
lin,175,1.0832161708391284,2,100,1,15
tanh,175,1.0606157828152258,2,100,1,15
rbf_l2,175,1.0474394671106324,2,100,1,15
rbf_linf,175,1.0582638046109774,2,100,1,15
sigm,200,1.0409613269726186,2,100,1,15
lin,200,1.0862126726330579,2,100,1,15
tanh,200,1.049994951889641,2,100,1,15
rbf_l2,200,1.0375987851209127,2,100,1,15
rbf_linf,200,1.0777984688209785,2,100,1,15
sigm,33,1.1378021217955685,2,100,1,15
lin,33,1.1594240050930902,2,100,1,15
tanh,33,1.2150111621792583,2,100,1,15
rbf_l2,33,1.1453299815706504,2,100,1,15
rbf_linf,33,1.159998129152793,2,100,1,15
sigm,50,1.132348187975348,2,100,1,15
lin,50,1.1341213626162046,2,100,1,15
tanh,50,1.1208626216224318,2,100,1,15
rbf_l2,50,1.1252656177069549,2,100,1,15
rbf_linf,50,1.1169486124422883,2,100,1,15
sigm,75,1.0848707905695056,2,100,1,15
lin,75,1.1026085745012923,2,100,1,15
tanh,75,1.0892593516730167,2,100,1,15
rbf_l2,75,1.101862776302323,2,100,1,15
rbf_linf,75,1.110132914657856,2,100,1,15
sigm,100,1.0735513875887064,2,100,1,15
lin,100,1.0900523357886127,2,100,1,15
tanh,100,1.0712063980938624,2,100,1,15
rbf_l2,100,1.0897976641260576,2,100,1,15
rbf_linf,100,1.0896804206941226,2,100,1,15
sigm,125,1.0685520435658267,2,100,1,15
lin,125,1.0853338719831016,2,100,1,15
tanh,125,1.059274707531236,2,100,1,15
rbf_l2,125,1.0623984628198067,2,100,1,15
rbf_linf,125,1.10487465704624,2,100,1,15
sigm,150,1.0481414169062497,2,100,1,15
lin,150,1.0921601034710526,2,100,1,15
tanh,150,1.0467857992018013,2,100,1,15
rbf_l2,150,1.0629413513824058,2,100,1,15
rbf_linf,150,1.0877353086051005,2,100,1,15
sigm,175,1.0564266952917722,2,100,1,15
lin,175,1.0861346817612283,2,100,1,15
tanh,175,1.0442135359202522,2,100,1,15
rbf_l2,175,1.0423625245158983,2,100,1,15
rbf_linf,175,1.0668132455424293,2,100,1,15
sigm,200,1.0461108322537411,2,100,1,15
lin,200,1.077373305684414,2,100,1,15
tanh,200,1.042707522661139,2,100,1,15
rbf_l2,200,1.0401395008945473,2,100,1,15
rbf_linf,200,1.1248710163532831,2,100,1,15
sigm,33,1.1421292939463115,2,100,1,15
lin,33,1.1563503331031266,2,100,1,15
tanh,33,1.1924022991106598,2,100,1,15
rbf_l2,33,1.162151926352455,2,100,1,15
rbf_linf,33,1.1476566848786223,2,100,1,15
sigm,50,1.1255732251972428,2,100,1,15
lin,50,1.1241758551416348,2,100,1,15
tanh,50,1.1283885828938038,2,100,1,15
rbf_l2,50,1.1286240795260924,2,100,1,15
rbf_linf,50,1.1435137025411166,2,100,1,15
sigm,75,1.0964441841650223,2,100,1,15
lin,75,1.0976421031885082,2,100,1,15
tanh,75,1.0995659514505558,2,100,1,15
rbf_l2,75,1.1096966822980634,2,100,1,15
rbf_linf,75,1.0920524163941188,2,100,1,15
sigm,100,1.0813725912052576,2,100,1,15
lin,100,1.0892157175202308,2,100,1,15
tanh,100,1.084607671084164,2,100,1,15
rbf_l2,100,1.0866940502500884,2,100,1,15
rbf_linf,100,1.0842776245557766,2,100,1,15
sigm,125,1.0693820174775837,2,100,1,15
lin,125,1.087303343726028,2,100,1,15
tanh,125,1.0616842552013621,2,100,1,15
rbf_l2,125,1.0755879101906742,2,100,1,15
rbf_linf,125,1.079551454967059,2,100,1,15
sigm,150,1.0588987286816602,2,100,1,15
lin,150,1.0764857187487253,2,100,1,15
tanh,150,1.0577110560975334,2,100,1,15
rbf_l2,150,1.0701050129467098,2,100,1,15
rbf_linf,150,1.1085197560773863,2,100,1,15
sigm,175,1.0477003170243886,2,100,1,15
lin,175,1.081515376658744,2,100,1,15
tanh,175,1.0541414663028037,2,100,1,15
rbf_l2,175,1.0413661394832685,2,100,1,15
rbf_linf,175,1.2808374424053481,2,100,1,15
sigm,200,1.0492624578121381,2,100,1,15
lin,200,1.086804540189041,2,100,1,15
tanh,200,1.04287253463758,2,100,1,15
rbf_l2,200,1.0375956596390676,2,100,1,15
rbf_linf,200,1.076197412388448,2,100,1,15
sigm,33,1.1607193718611988,5,100,1,15
lin,33,1.1610529957282156,5,100,1,15
tanh,33,1.1420053759183253,5,100,1,15
rbf_l2,33,1.1669319372427718,5,100,1,15
rbf_linf,33,1.2158897030810405,5,100,1,15
sigm,50,1.1150102567067464,5,100,1,15
lin,50,1.1313310892434816,5,100,1,15
tanh,50,1.136786917281055,5,100,1,15
rbf_l2,50,1.1403025924846024,5,100,1,15
rbf_linf,50,1.1298905670338306,5,100,1,15
sigm,75,1.1147175610808397,5,100,1,15
lin,75,1.1015477983456505,5,100,1,15
tanh,75,1.0912543202865927,5,100,1,15
rbf_l2,75,1.0940349426944338,5,100,1,15
rbf_linf,75,1.1024744581522508,5,100,1,15
sigm,100,1.0759482508149127,5,100,1,15
lin,100,1.0863837969920846,5,100,1,15
tanh,100,1.0871733345588832,5,100,1,15
rbf_l2,100,1.0853969359284599,5,100,1,15
rbf_linf,100,1.111819844884844,5,100,1,15
sigm,125,1.072785828857829,5,100,1,15
lin,125,1.0905629155586056,5,100,1,15
tanh,125,1.0583811109750285,5,100,1,15
rbf_l2,125,1.0678601191003787,5,100,1,15
rbf_linf,125,1.0846736279236613,5,100,1,15
sigm,150,1.0552019336192437,5,100,1,15
lin,150,1.0934753959821841,5,100,1,15
tanh,150,1.0683972051242736,5,100,1,15
rbf_l2,150,1.0603012628625756,5,100,1,15
rbf_linf,150,1.0808571709480637,5,100,1,15
sigm,175,1.0558909723226937,5,100,1,15
lin,175,1.0866683747031616,5,100,1,15
tanh,175,1.0506272250204458,5,100,1,15
rbf_l2,175,1.0532579324065199,5,100,1,15
rbf_linf,175,1.0814975895285885,5,100,1,15
sigm,200,1.043418762793444,5,100,1,15
lin,200,1.0829768496600876,5,100,1,15
tanh,200,1.03931639032912,5,100,1,15
rbf_l2,200,1.0400453944675019,5,100,1,15
rbf_linf,200,1.188015942406811,5,100,1,15
sigm,33,1.1396594607550408,5,100,1,15
lin,33,1.1613481456825963,5,100,1,15
tanh,33,1.1470873402101982,5,100,1,15
rbf_l2,33,1.1610994333267441,5,100,1,15
rbf_linf,33,1.1419067791261006,5,100,1,15
sigm,50,1.1150826203476403,5,100,1,15
lin,50,1.134352593240118,5,100,1,15
tanh,50,1.1180489573026255,5,100,1,15
rbf_l2,50,1.1154608347870527,5,100,1,15
rbf_linf,50,1.1498096837114766,5,100,1,15
sigm,75,1.0911817098555538,5,100,1,15
lin,75,1.098653091466503,5,100,1,15
tanh,75,1.0946416439947468,5,100,1,15
rbf_l2,75,1.1068479105327202,5,100,1,15
rbf_linf,75,1.1201585595260046,5,100,1,15
sigm,100,1.0858230083392557,5,100,1,15
lin,100,1.0909240154199698,5,100,1,15
tanh,100,1.0712973964099106,5,100,1,15
rbf_l2,100,1.0858119351825883,5,100,1,15
rbf_linf,100,1.140589025130574,5,100,1,15
sigm,125,1.0760566054558098,5,100,1,15
lin,125,1.0916008285384529,5,100,1,15
tanh,125,1.0685737194424307,5,100,1,15
rbf_l2,125,1.062893997180017,5,100,1,15
rbf_linf,125,1.0820965156414655,5,100,1,15
sigm,150,1.0512361872763059,5,100,1,15
lin,150,1.075218612902318,5,100,1,15
tanh,150,1.0519650319718832,5,100,1,15
rbf_l2,150,1.0586719546959353,5,100,1,15
rbf_linf,150,1.0713030945160689,5,100,1,15
sigm,175,1.0443476023762257,5,100,1,15
lin,175,1.0876538265105586,5,100,1,15
tanh,175,1.0518976232535087,5,100,1,15
rbf_l2,175,1.0564371152795928,5,100,1,15
rbf_linf,175,1.07323340775488,5,100,1,15
sigm,200,1.0347771526482359,5,100,1,15
lin,200,1.0884489495555116,5,100,1,15
tanh,200,1.04594690579255,5,100,1,15
rbf_l2,200,1.0462390681609641,5,100,1,15
rbf_linf,200,1.084188351246014,5,100,1,15
sigm,33,1.134114133296452,5,100,1,15
lin,33,1.1517539419499125,5,100,1,15
tanh,33,1.1447844047369695,5,100,1,15
rbf_l2,33,1.158675299512515,5,100,1,15
rbf_linf,33,1.1626350146082385,5,100,1,15
sigm,50,1.1446061694439416,5,100,1,15
lin,50,1.122674407026315,5,100,1,15
tanh,50,1.1416872210549696,5,100,1,15
rbf_l2,50,1.1359470778897436,5,100,1,15
rbf_linf,50,1.1594946612858954,5,100,1,15
sigm,75,1.0955858010676103,5,100,1,15
lin,75,1.094769649804618,5,100,1,15
tanh,75,1.0952857431468588,5,100,1,15
rbf_l2,75,1.0949099967728704,5,100,1,15
rbf_linf,75,1.0949328726065786,5,100,1,15
sigm,100,1.0763277707390488,5,100,1,15
lin,100,1.085089262570226,5,100,1,15
tanh,100,1.079727533995642,5,100,1,15
rbf_l2,100,1.0885878141871559,5,100,1,15
rbf_linf,100,1.0896803396063393,5,100,1,15
sigm,125,1.0667912676440694,5,100,1,15
lin,125,1.084359930734084,5,100,1,15
tanh,125,1.0626273640034372,5,100,1,15
rbf_l2,125,1.0792363631957267,5,100,1,15
rbf_linf,125,1.1143903995530828,5,100,1,15
sigm,150,1.0480661528045536,5,100,1,15
lin,150,1.0885398639272617,5,100,1,15
tanh,150,1.0599108205065633,5,100,1,15
rbf_l2,150,1.067522403758272,5,100,1,15
rbf_linf,150,1.0848541507722678,5,100,1,15
sigm,175,1.0412495087934466,5,100,1,15
lin,175,1.0930227363094622,5,100,1,15
tanh,175,1.0573853839175165,5,100,1,15
rbf_l2,175,1.0512547419297427,5,100,1,15
rbf_linf,175,1.0602621021600889,5,100,1,15
sigm,200,1.047211118829442,5,100,1,15
lin,200,1.0889497045244694,5,100,1,15
tanh,200,1.0490352100441076,5,100,1,15
rbf_l2,200,1.0443679469216247,5,100,1,15
rbf_linf,200,1.0980769220945792,5,100,1,15
sigm,33,1.180229606390514,7,100,1,15
lin,33,1.163771789127387,7,100,1,15
tanh,33,1.1240528595275938,7,100,1,15
rbf_l2,33,1.1631893547811347,7,100,1,15
rbf_linf,33,1.1370842261495235,7,100,1,15
sigm,50,1.1485770491654523,7,100,1,15
lin,50,1.134322943357963,7,100,1,15
tanh,50,1.1050189199158698,7,100,1,15
rbf_l2,50,1.1304393855083046,7,100,1,15
rbf_linf,50,1.1267270021076545,7,100,1,15
sigm,75,1.099213175806217,7,100,1,15
lin,75,1.1016767648998704,7,100,1,15
tanh,75,1.1017832104106833,7,100,1,15
rbf_l2,75,1.0992182669573167,7,100,1,15
rbf_linf,75,1.0845368841665592,7,100,1,15
sigm,100,1.0843263229583748,7,100,1,15
lin,100,1.0825048555262125,7,100,1,15
tanh,100,1.0768384346264108,7,100,1,15
rbf_l2,100,1.0845447135890907,7,100,1,15
rbf_linf,100,1.097317729256725,7,100,1,15
sigm,125,1.073046040837351,7,100,1,15
lin,125,1.0986208547328862,7,100,1,15
tanh,125,1.0669655351103533,7,100,1,15
rbf_l2,125,1.0754475201209839,7,100,1,15
rbf_linf,125,1.072011978783228,7,100,1,15
sigm,150,1.052747344706288,7,100,1,15
lin,150,1.0820272152091268,7,100,1,15
tanh,150,1.0521060414057897,7,100,1,15
rbf_l2,150,1.052380195523606,7,100,1,15
rbf_linf,150,1.3237540681349886,7,100,1,15
sigm,175,1.0490666904145216,7,100,1,15
lin,175,1.086474109384265,7,100,1,15
tanh,175,1.0537053690951128,7,100,1,15
rbf_l2,175,1.0488188235545088,7,100,1,15
rbf_linf,175,1.05759595912789,7,100,1,15
sigm,200,1.0288856647921594,7,100,1,15
lin,200,1.093588197288843,7,100,1,15
tanh,200,1.0454609759317883,7,100,1,15
rbf_l2,200,1.0418426679249997,7,100,1,15
rbf_linf,200,1.0553874748860446,7,100,1,15
sigm,33,1.155577370578246,7,100,1,15
lin,33,1.1550926389369813,7,100,1,15
tanh,33,1.1460432630713933,7,100,1,15
rbf_l2,33,1.1677878865260094,7,100,1,15
rbf_linf,33,1.220309970577015,7,100,1,15
sigm,50,1.130819081214741,7,100,1,15
lin,50,1.1282273285448485,7,100,1,15
tanh,50,1.1118356998348582,7,100,1,15
rbf_l2,50,1.129568312571244,7,100,1,15
rbf_linf,50,1.1548736543488693,7,100,1,15
sigm,75,1.0993184197295638,7,100,1,15
lin,75,1.1064975067008165,7,100,1,15
tanh,75,1.1122496597806806,7,100,1,15
rbf_l2,75,1.0987824442521956,7,100,1,15
rbf_linf,75,1.147603545463102,7,100,1,15
sigm,100,1.074342600892047,7,100,1,15
lin,100,1.0842781141906075,7,100,1,15
tanh,100,1.070174129830668,7,100,1,15
rbf_l2,100,1.0898774422710107,7,100,1,15
rbf_linf,100,1.0914767646005825,7,100,1,15
sigm,125,1.078197801899629,7,100,1,15
lin,125,1.0854280163077374,7,100,1,15
tanh,125,1.0571202426623476,7,100,1,15
rbf_l2,125,1.0827047287596807,7,100,1,15
rbf_linf,125,1.0996175137020336,7,100,1,15
sigm,150,1.0497737290139395,7,100,1,15
lin,150,1.0881646359082746,7,100,1,15
tanh,150,1.0487709762624706,7,100,1,15
rbf_l2,150,1.061455224928105,7,100,1,15
