svr__C,svr__epsilon,svr__kernel,vect__analyzer,vect__ngram_range,vect__preprocessor,mean_test_score,std_test_score,rank_test_score,mean_fit_time
0.001,0.25,linear,char,"(1, 5)",rmstop_clean_stem,-2.2375085680824216,0.1062210714396618,396,1.3671734929084778
0.001,0.25,linear,char,"(2, 6)",rmstop_clean_stem,-2.2377635489134535,0.10631439541145365,397,1.3939825296401978
0.001,0.25,linear,char,"(4, 12)",rmstop_clean_stem,-2.2410755899914694,0.10768246566094311,405,2.653173506259918
0.001,0.25,linear,char,"(6, 8)",rmstop_clean_stem,-2.240407595550448,0.10735852187275716,402,0.9990928173065186
0.001,0.25,rbf,char,"(1, 5)",rmstop_clean_stem,-2.24214091226038,0.1080570456403507,407,1.3180898427963257
0.001,0.25,rbf,char,"(2, 6)",rmstop_clean_stem,-2.242672684119665,0.10827081919639707,408,1.4304723739624023
0.001,0.25,rbf,char,"(4, 12)",rmstop_clean_stem,-2.2440282710303743,0.10882696451426989,413,2.738100826740265
0.001,0.25,rbf,char,"(6, 8)",rmstop_clean_stem,-2.243787155617289,0.1087063754667323,412,1.0116313695907593
0.001,0.25,poly,char,"(1, 5)",rmstop_clean_stem,-2.24403955347102,0.10872299131306677,414,1.3045966029167175
0.001,0.25,poly,char,"(2, 6)",rmstop_clean_stem,-2.2446971629576975,0.10901289558969532,417,1.4374304413795471
0.001,0.25,poly,char,"(4, 12)",rmstop_clean_stem,-2.24516389148471,0.10922889032369779,421,2.6420493721961975
0.001,0.25,poly,char,"(6, 8)",rmstop_clean_stem,-2.2450816624992975,0.10919285506633139,420,1.0780619382858276
0.001,0.4,linear,char,"(1, 5)",rmstop_clean_stem,-2.2256348403376176,0.07696969400551835,360,1.3407055139541626
0.001,0.4,linear,char,"(2, 6)",rmstop_clean_stem,-2.2258687523318086,0.0770201439069814,361,1.4413200616836548
0.001,0.4,linear,char,"(4, 12)",rmstop_clean_stem,-2.2288273120853233,0.07787817979466564,370,2.6578858494758606
0.001,0.4,linear,char,"(6, 8)",rmstop_clean_stem,-2.228251131538623,0.07766448960708752,367,1.017274260520935
0.001,0.4,rbf,char,"(1, 5)",rmstop_clean_stem,-2.2298035055282157,0.07815830506952169,372,1.3319133520126343
0.001,0.4,rbf,char,"(2, 6)",rmstop_clean_stem,-2.230290747521486,0.07827565131400806,373,1.4999268054962158
0.001,0.4,rbf,char,"(4, 12)",rmstop_clean_stem,-2.2315243922353445,0.0786033213141988,377,2.609217047691345
0.001,0.4,rbf,char,"(6, 8)",rmstop_clean_stem,-2.231282695303745,0.07855243742477791,376,1.0202266573905945
0.001,0.4,poly,char,"(1, 5)",rmstop_clean_stem,-2.231530068058683,0.0785655864340744,378,1.3672019839286804
0.001,0.4,poly,char,"(2, 6)",rmstop_clean_stem,-2.2321209412363343,0.07876135238813914,383,1.4256998300552368
0.001,0.4,poly,char,"(4, 12)",rmstop_clean_stem,-2.232540044736785,0.07888773277644956,386,2.6561678647994995
0.001,0.4,poly,char,"(6, 8)",rmstop_clean_stem,-2.2324637483327687,0.07887008642462409,385,1.0390066504478455
0.001,1.0,linear,char,"(1, 5)",rmstop_clean_stem,-2.1354421934638816,0.052774677252192516,274,0.9999765157699585
0.001,1.0,linear,char,"(2, 6)",rmstop_clean_stem,-2.13562781676919,0.05278790042069277,275,1.0546180605888367
0.001,1.0,linear,char,"(4, 12)",rmstop_clean_stem,-2.137357583852399,0.052831511763302176,278,1.988242506980896
0.001,1.0,linear,char,"(6, 8)",rmstop_clean_stem,-2.1371091087039567,0.05283812304448782,277,0.8046250343322754
0.001,1.0,rbf,char,"(1, 5)",rmstop_clean_stem,-2.1378185000329384,0.05282019806654956,280,0.9335833191871643
0.001,1.0,rbf,char,"(2, 6)",rmstop_clean_stem,-2.1380667696267492,0.05282300429894029,282,1.0429469347000122
0.001,1.0,rbf,char,"(4, 12)",rmstop_clean_stem,-2.138706668025498,0.052835990949143125,287,1.9529759883880615
0.001,1.0,rbf,char,"(6, 8)",rmstop_clean_stem,-2.138619867987732,0.05283524544237094,285,0.8007528781890869
0.001,1.0,poly,char,"(1, 5)",rmstop_clean_stem,-2.138873623675358,0.05284298227620933,289,0.9725525379180908
0.001,1.0,poly,char,"(2, 6)",rmstop_clean_stem,-2.1391174065345564,0.052842977141696924,292,1.0471649169921875
0.001,1.0,poly,char,"(4, 12)",rmstop_clean_stem,-2.1392552161926144,0.05283734884384045,297,2.187876522541046
0.001,1.0,poly,char,"(6, 8)",rmstop_clean_stem,-2.1392290631139166,0.05283908808556328,295,0.8163800835609436
0.0003,0.01,linear,char,"(1, 5)",rmstop_clean_stem,-2.282219423823407,0.16636325031671284,559,1.3011803030967712
0.0003,0.01,linear,char,"(2, 6)",rmstop_clean_stem,-2.282313976125547,0.16639042078266086,560,1.3942765593528748
0.0003,0.01,linear,char,"(4, 12)",rmstop_clean_stem,-2.2834645361311003,0.16689874549466985,565,2.713347017765045
0.0003,0.01,linear,char,"(6, 8)",rmstop_clean_stem,-2.283224367209685,0.16678108305907088,564,0.9986057877540588
0.0003,0.01,rbf,char,"(1, 5)",rmstop_clean_stem,-2.283832752997484,0.1670255241624484,567,1.3122209906578064
0.0003,0.01,rbf,char,"(2, 6)",rmstop_clean_stem,-2.2840125266601348,0.16710646629618853,568,1.4335424900054932
0.0003,0.01,rbf,char,"(4, 12)",rmstop_clean_stem,-2.2844828264681345,0.16731829783964555,573,2.664296507835388
0.0003,0.01,rbf,char,"(6, 8)",rmstop_clean_stem,-2.284401189475533,0.16727306427897512,571,1.0274215340614319
0.0003,0.01,poly,char,"(1, 5)",rmstop_clean_stem,-2.284482808491694,0.16726271350496433,572,1.327850878238678
0.0003,0.01,poly,char,"(2, 6)",rmstop_clean_stem,-2.2847103326851634,0.1673758117150092,574,1.484324038028717
0.0003,0.01,poly,char,"(4, 12)",rmstop_clean_stem,-2.284872099212878,0.1674632048240156,576,2.6560990810394287
0.0003,0.01,poly,char,"(6, 8)",rmstop_clean_stem,-2.2848433528550185,0.1674479652278294,575,1.019489824771881
0.0003,0.025,linear,char,"(1, 5)",rmstop_clean_stem,-2.279114276790512,0.1626740868214147,538,1.3476333618164062
0.0003,0.025,linear,char,"(2, 6)",rmstop_clean_stem,-2.2792088263736323,0.1627011435478459,539,1.40619295835495
0.0003,0.025,linear,char,"(4, 12)",rmstop_clean_stem,-2.2803506611542232,0.1632060541832764,545,2.6171796321868896
0.0003,0.025,linear,char,"(6, 8)",rmstop_clean_stem,-2.280112703002069,0.16308916105146684,544,1.000045120716095
0.0003,0.025,rbf,char,"(1, 5)",rmstop_clean_stem,-2.2807161121331974,0.16333201087959326,547,1.3201947212219238
0.0003,0.025,rbf,char,"(2, 6)",rmstop_clean_stem,-2.2808943207058983,0.16341245927860606,549,1.38663911819458
0.0003,0.025,rbf,char,"(4, 12)",rmstop_clean_stem,-2.281363935647276,0.16362107448207866,554,2.589765727519989
0.0003,0.025,rbf,char,"(6, 8)",rmstop_clean_stem,-2.2812808725456786,0.1635773178580948,552,1.062457025051117
0.0003,0.025,poly,char,"(1, 5)",rmstop_clean_stem,-2.281362390431555,0.16356756256859992,553,1.331977128982544
0.0003,0.025,poly,char,"(2, 6)",rmstop_clean_stem,-2.281587928402526,0.16367990235572105,556,1.4412909746170044
0.0003,0.025,poly,char,"(4, 12)",rmstop_clean_stem,-2.281748332066235,0.16376612474539678,558,2.6942954063415527
0.0003,0.025,poly,char,"(6, 8)",rmstop_clean_stem,-2.281719789260755,0.16375110288915737,557,1.0205186605453491
0.0003,0.05,linear,char,"(1, 5)",rmstop_clean_stem,-2.274136073124452,0.15652707606728494,511,1.3468083143234253
0.0003,0.05,linear,char,"(2, 6)",rmstop_clean_stem,-2.2742306084908557,0.15655395249854118,512,1.4114141464233398
0.0003,0.05,linear,char,"(4, 12)",rmstop_clean_stem,-2.2753577581058377,0.15705270282167128,517,2.6046890020370483
0.0003,0.05,linear,char,"(6, 8)",rmstop_clean_stem,-2.2751245760095937,0.15693568148021747,516,1.077313482761383
0.0003,0.05,rbf,char,"(1, 5)",rmstop_clean_stem,-2.2757185541555387,0.15717716040946914,520,1.3581605553627014
0.0003,0.05,rbf,char,"(2, 6)",rmstop_clean_stem,-2.275894132690521,0.1572566881139933,523,1.418407142162323
0.0003,0.05,rbf,char,"(4, 12)",rmstop_clean_stem,-2.2763586608518978,0.15746178811251876,529,2.7108108401298523
0.0003,0.05,rbf,char,"(6, 8)",rmstop_clean_stem,-2.276277115207158,0.15741853838666198,527,1.0234161615371704
0.0003,0.05,poly,char,"(1, 5)",rmstop_clean_stem,-2.2763584608905814,0.15740977996042022,528,1.2812424302101135
0.0003,0.05,poly,char,"(2, 6)",rmstop_clean_stem,-2.2765806723024804,0.15752075514744743,531,1.4842734336853027
0.0003,0.05,poly,char,"(4, 12)",rmstop_clean_stem,-2.276738760588664,0.15760496498030332,533,2.6045260429382324
0.0003,0.05,poly,char,"(6, 8)",rmstop_clean_stem,-2.2767105661823885,0.157590308489403,532,1.0546603202819824
0.0003,0.1,linear,char,"(1, 5)",rmstop_clean_stem,-2.2649224753270416,0.144268861004792,479,1.3499024510383606
0.0003,0.1,linear,char,"(2, 6)",rmstop_clean_stem,-2.2650169453602667,0.14429541395054268,480,1.4040300846099854
0.0003,0.1,linear,char,"(4, 12)",rmstop_clean_stem,-2.2661141940068186,0.14477979255310056,485,2.652306854724884
0.0003,0.1,linear,char,"(6, 8)",rmstop_clean_stem,-2.265890849350379,0.14466250740328906,484,1.0429972410202026
0.0003,0.1,rbf,char,"(1, 5)",rmstop_clean_stem,-2.2664655132904308,0.1449006889829746,487,1.3162601590156555
0.0003,0.1,rbf,char,"(2, 6)",rmstop_clean_stem,-2.2666357522898313,0.1449779493746044,488,1.4335674047470093
0.0003,0.1,rbf,char,"(4, 12)",rmstop_clean_stem,-2.267089871979504,0.1451753741089543,492,2.620923101902008
0.0003,0.1,rbf,char,"(6, 8)",rmstop_clean_stem,-2.2670114048726058,0.14513331039953484,491,1.0390275120735168
0.0003,0.1,poly,char,"(1, 5)",rmstop_clean_stem,-2.2670923929342717,0.14512655782146924,493,1.3163577914237976
0.0003,0.1,poly,char,"(2, 6)",rmstop_clean_stem,-2.267303818108456,0.1452360996626651,494,1.3983546495437622
0.0003,0.1,poly,char,"(4, 12)",rmstop_clean_stem,-2.2674612827308316,0.14531421963542843,496,2.683558702468872
0.0003,0.1,poly,char,"(6, 8)",rmstop_clean_stem,-2.267433678351641,0.14530039130203243,495,1.015622079372406
0.0003,0.15,linear,char,"(1, 5)",rmstop_clean_stem,-2.256705991073802,0.13212536553561244,445,1.2811925411224365
0.0003,0.15,linear,char,"(2, 6)",rmstop_clean_stem,-2.2568003455793804,0.13215164798748794,447,1.4569798707962036
0.0003,0.15,linear,char,"(4, 12)",rmstop_clean_stem,-2.2578669980639234,0.13261823946793766,452,2.6977434158325195
0.0003,0.15,linear,char,"(6, 8)",rmstop_clean_stem,-2.2576524679955727,0.13250283691578682,451,1.0039039254188538
0.0003,0.15,rbf,char,"(1, 5)",rmstop_clean_stem,-2.2582086226123446,0.13273463934593138,454,1.2812526226043701
0.0003,0.15,rbf,char,"(2, 6)",rmstop_clean_stem,-2.2583734188066176,0.13280892583971662,455,1.4261260032653809
0.0003,0.15,rbf,char,"(4, 12)",rmstop_clean_stem,-2.258816819007224,0.13299761042396874,461,2.7115718722343445
0.0003,0.15,rbf,char,"(6, 8)",rmstop_clean_stem,-2.2587413761801036,0.13295705376449535,460,1.0633293390274048
0.0003,0.15,poly,char,"(1, 5)",rmstop_clean_stem,-2.2588222129624884,0.13295229486035276,462,1.3007107377052307
0.0003,0.15,poly,char,"(2, 6)",rmstop_clean_stem,-2.259026194451308,0.1330580125269353,464,1.4760383367538452
0.0003,0.15,poly,char,"(4, 12)",rmstop_clean_stem,-2.2591792499859356,0.13313125290299324,466,2.6318992376327515
0.0003,0.15,poly,char,"(6, 8)",rmstop_clean_stem,-2.259152353179849,0.1331182638463195,465,1.0733529329299927
0.0003,0.25,linear,char,"(1, 5)",rmstop_clean_stem,-2.2432924016966775,0.10863554019975552,409,1.3522257208824158
0.0003,0.25,linear,char,"(2, 6)",rmstop_clean_stem,-2.2433863704478108,0.1086614374809888,410,1.4413607120513916
0.0003,0.25,linear,char,"(4, 12)",rmstop_clean_stem,-2.2443898124349864,0.10907725598659744,416,2.742043435573578
0.0003,0.25,linear,char,"(6, 8)",rmstop_clean_stem,-2.2441933599388966,0.10896789840078729,415,1.0350655913352966
0.0003,0.25,rbf,char,"(1, 5)",rmstop_clean_stem,-2.2447114182330026,0.10918052398801248,418,1.2851117849349976
0.0003,0.25,rbf,char,"(2, 6)",rmstop_clean_stem,-2.2448681532424253,0.10924543743024498,419,1.390561819076538
0.0003,0.25,rbf,char,"(4, 12)",rmstop_clean_stem,-2.2452860759262716,0.10941225761937705,423,2.6343018412590027
0.0003,0.25,rbf,char,"(6, 8)",rmstop_clean_stem,-2.245217046485724,0.10937588670019974,422,1.0234065055847168
0.0003,0.25,poly,char,"(1, 5)",rmstop_clean_stem,-2.245288938993641,0.10937839470705342,424,1.3241087794303894
0.0003,0.25,poly,char,"(2, 6)",rmstop_clean_stem,-2.2454856107187693,0.10947003562891408,426,1.4804094433784485
0.0003,0.25,poly,char,"(4, 12)",rmstop_clean_stem,-2.2456298802426846,0.10953147598592312,428,2.7116966247558594
0.0003,0.25,poly,char,"(6, 8)",rmstop_clean_stem,-2.2456045254414696,0.10952040709919596,427,1.0290687084197998
0.0003,0.4,linear,char,"(1, 5)",rmstop_clean_stem,-2.2308034244062735,0.07850621589899522,374,1.3410708904266357
0.0003,0.4,linear,char,"(2, 6)",rmstop_clean_stem,-2.230888783470357,0.0785278033794863,375,1.4812491536140442
0.0003,0.4,linear,char,"(4, 12)",rmstop_clean_stem,-2.231809137736853,0.07877854260734961,380,2.570072114467621
0.0003,0.4,linear,char,"(6, 8)",rmstop_clean_stem,-2.2316298786922304,0.07870947631353324,379,1.0233520865440369
0.0003,0.4,rbf,char,"(1, 5)",rmstop_clean_stem,-2.232085946757477,0.07886015139633873,382,1.3046265244483948
0.0003,0.4,rbf,char,"(2, 6)",rmstop_clean_stem,-2.2322373307252263,0.07890431165238569,384,1.4843215942382812
0.0003,0.4,rbf,char,"(4, 12)",rmstop_clean_stem,-2.2326109489313395,0.07900719183613487,388,2.609383523464203
0.0003,0.4,rbf,char,"(6, 8)",rmstop_clean_stem,-2.2325506351382396,0.07898526354475867,387,1.0116814970970154
0.0003,0.4,poly,char,"(1, 5)",rmstop_clean_stem,-2.232619012809291,0.07899271729238155,389,1.3331882953643799
0.0003,0.4,poly,char,"(2, 6)",rmstop_clean_stem,-2.2327950023870846,0.07905138138692974,390,1.460953414440155
0.0003,0.4,poly,char,"(4, 12)",rmstop_clean_stem,-2.2329241396398407,0.07908731728591215,392,2.6600374579429626
0.0003,0.4,poly,char,"(6, 8)",rmstop_clean_stem,-2.2329011047379415,0.07908036741838846,391,1.0078362226486206
0.0003,1.0,linear,char,"(1, 5)",rmstop_clean_stem,-2.1381897892617703,0.052819983577043865,283,0.9640217423439026
0.0003,1.0,linear,char,"(2, 6)",rmstop_clean_stem,-2.138238673166671,0.05282338466712457,284,1.0429542660713196
0.0003,1.0,linear,char,"(4, 12)",rmstop_clean_stem,-2.1387630150395323,0.052837090711051665,288,1.9635069370269775
0.0003,1.0,linear,char,"(6, 8)",rmstop_clean_stem,-2.1386871144612956,0.05283756996825619,286,0.8242119550704956
0.0003,1.0,rbf,char,"(1, 5)",rmstop_clean_stem,-2.138897889248118,0.05283517418186223,290,0.9662404656410217
0.0003,1.0,rbf,char,"(2, 6)",rmstop_clean_stem,-2.1389803893008663,0.052838210715221205,291,1.0253244042396545
0.0003,1.0,rbf,char,"(4, 12)",rmstop_clean_stem,-2.139183099249462,0.052845043330744065,294,1.9757811427116394
0.0003,1.0,rbf,char,"(6, 8)",rmstop_clean_stem,-2.139157027875445,0.05284462399560957,293,0.796638011932373
0.0003,1.0,poly,char,"(1, 5)",rmstop_clean_stem,-2.1392325771364384,0.05284706371445648,296,0.9464970827102661
0.0003,1.0,poly,char,"(2, 6)",rmstop_clean_stem,-2.1393065103512905,0.05284699971917113,298,1.0229012966156006
0.0003,1.0,poly,char,"(4, 12)",rmstop_clean_stem,-2.13934810418124,0.05284523423652027,300,1.6969491243362427
0.0003,1.0,poly,char,"(6, 8)",rmstop_clean_stem,-2.139340724996842,0.05284576039217686,299,0.8098280429840088
