svr__C,svr__epsilon,svr__kernel,vect__analyzer,vect__ngram_range,vect__preprocessor,mean_test_score,std_test_score,rank_test_score,mean_fit_time
0.1,0.05,poly,word,"(1, 2)",rmstop_clean_stem,-2.1500901367151415,0.04587959795368413,1106,0.21095162630081177
0.1,0.05,poly,word,"(1, 5)",<lambda>,-2.164966378457514,0.04470881463593275,1231,0.22657829523086548
0.1,0.05,poly,word,"(1, 5)",clean_text,-2.164977471154665,0.044715316078367755,1232,0.23438990116119385
0.1,0.05,poly,word,"(1, 5)",clean_and_stem_text,-2.164469237216096,0.04456442943243009,1224,0.3164268732070923
0.1,0.05,poly,word,"(1, 5)",rmstop_clean_stem,-2.16342546368908,0.04441493251402567,1216,0.3125229477882385
0.1,0.05,poly,word,"(2, 6)",<lambda>,-2.1668121853023603,0.044208679208085216,1257,0.19532936811447144
0.1,0.05,poly,word,"(2, 6)",clean_text,-2.166844646770912,0.044213822948459915,1258,0.21485430002212524
0.1,0.05,poly,word,"(2, 6)",clean_and_stem_text,-2.166201039817146,0.04407083212500411,1249,0.29298651218414307
0.1,0.05,poly,word,"(2, 6)",rmstop_clean_stem,-2.1647702819188552,0.04412095420306926,1228,0.2812681198120117
0.1,0.05,sigmoid,word,"(1, 1)",<lambda>,-1.7731877988393834,0.04594476856968151,455,0.08984905481338501
0.1,0.05,sigmoid,word,"(1, 1)",clean_text,-1.7734206808207413,0.04606073052412696,458,0.09766262769699097
0.1,0.05,sigmoid,word,"(1, 1)",clean_and_stem_text,-1.7753433018554001,0.04670047144122493,462,0.18751132488250732
0.1,0.05,sigmoid,word,"(1, 1)",rmstop_clean_stem,-1.7683917372423357,0.045234320635456474,440,0.1718856692314148
0.1,0.05,sigmoid,word,"(1, 2)",<lambda>,-1.8961800668874962,0.04729761488533528,554,0.14454084634780884
0.1,0.05,sigmoid,word,"(1, 2)",clean_text,-1.8965303726532423,0.0473406377879055,555,0.13672798871994019
0.1,0.05,sigmoid,word,"(1, 2)",clean_and_stem_text,-1.8975059978968436,0.04713525661993135,556,0.21095067262649536
0.1,0.05,sigmoid,word,"(1, 2)",rmstop_clean_stem,-1.8903395060185582,0.046388789153269154,542,0.22657793760299683
0.1,0.05,sigmoid,word,"(1, 5)",<lambda>,-1.983426884545707,0.047149375202154155,660,0.2343904972076416
0.1,0.05,sigmoid,word,"(1, 5)",clean_text,-1.9835865545605909,0.04714606763784111,661,0.23048549890518188
0.1,0.05,sigmoid,word,"(1, 5)",clean_and_stem_text,-1.9867104854319784,0.0472523326653515,674,0.3007996678352356
0.1,0.05,sigmoid,word,"(1, 5)",rmstop_clean_stem,-1.9794372404768434,0.04668502785518691,650,0.3086134195327759
0.1,0.05,sigmoid,word,"(2, 6)",<lambda>,-2.091513601305561,0.04777236737666382,777,0.21485692262649536
0.1,0.05,sigmoid,word,"(2, 6)",clean_text,-2.0915790103656455,0.04781117662301839,779,0.2226724624633789
0.1,0.05,sigmoid,word,"(2, 6)",clean_and_stem_text,-2.089900882824736,0.047383315637124834,773,0.30470651388168335
0.1,0.05,sigmoid,word,"(2, 6)",rmstop_clean_stem,-2.0885351068204354,0.048062898907435744,768,0.28126853704452515
0.1,0.1,linear,word,"(1, 1)",<lambda>,-1.765092893086574,0.045732889206666065,429,0.08594280481338501
0.1,0.1,linear,word,"(1, 1)",clean_text,-1.7653633943520965,0.045843493360205996,430,0.08594298362731934
0.1,0.1,linear,word,"(1, 1)",clean_and_stem_text,-1.7676344775361756,0.04655322538927093,436,0.1562591791152954
0.1,0.1,linear,word,"(1, 1)",rmstop_clean_stem,-1.7595694294587132,0.04383508297663334,416,0.17188555002212524
0.1,0.1,linear,word,"(1, 2)",<lambda>,-1.8917111836323954,0.05121996068764331,543,0.12110191583633423
0.1,0.1,linear,word,"(1, 2)",clean_text,-1.8919752119667144,0.051220733906099415,544,0.12891477346420288
0.1,0.1,linear,word,"(1, 2)",clean_and_stem_text,-1.8947966460216428,0.050942940864000245,551,0.21876394748687744
0.1,0.1,linear,word,"(1, 2)",rmstop_clean_stem,-1.886103102823832,0.047509898739157334,536,0.1875123381614685
0.1,0.1,linear,word,"(1, 5)",<lambda>,-1.985278139767561,0.05065802442161485,667,0.21876633167266846
0.1,0.1,linear,word,"(1, 5)",clean_text,-1.9854376723396001,0.05064604448678864,669,0.21095246076583862
0.1,0.1,linear,word,"(1, 5)",clean_and_stem_text,-1.988538111765374,0.05057105238628906,677,0.29298537969589233
0.1,0.1,linear,word,"(1, 5)",rmstop_clean_stem,-1.979997183010091,0.04934650407447183,651,0.2851753234863281
0.1,0.1,linear,word,"(2, 6)",<lambda>,-2.103917901682034,0.050672893096176716,863,0.21485841274261475
0.1,0.1,linear,word,"(2, 6)",clean_text,-2.1039885733075394,0.05071698118832929,864,0.210951566696167
0.1,0.1,linear,word,"(2, 6)",clean_and_stem_text,-2.1020578448552483,0.05029469683342565,845,0.26564180850982666
0.1,0.1,linear,word,"(2, 6)",rmstop_clean_stem,-2.100389708817209,0.05107671696633381,826,0.29689347743988037
0.1,0.1,rbf,word,"(1, 1)",<lambda>,-1.9816551965698523,0.0517973829567806,654,0.08984935283660889
0.1,0.1,rbf,word,"(1, 1)",clean_text,-1.9817498997574674,0.05181285618831223,656,0.08985024690628052
0.1,0.1,rbf,word,"(1, 1)",clean_and_stem_text,-1.98389899554563,0.051449530221805796,663,0.16016745567321777
0.1,0.1,rbf,word,"(1, 1)",rmstop_clean_stem,-1.9770542287146446,0.051424484926909354,645,0.19141829013824463
0.1,0.1,rbf,word,"(1, 2)",<lambda>,-2.062534187667937,0.051766018214996136,747,0.1171950101852417
0.1,0.1,rbf,word,"(1, 2)",clean_text,-2.0626428157094807,0.05177741244028266,748,0.1367281675338745
0.1,0.1,rbf,word,"(1, 2)",clean_and_stem_text,-2.0629163842929144,0.05154901985334091,749,0.21095120906829834
0.1,0.1,rbf,word,"(1, 2)",rmstop_clean_stem,-2.058464544630598,0.05179870828629984,746,0.1953253149986267
0.1,0.1,rbf,word,"(1, 5)",<lambda>,-2.111798247364241,0.04754825391296732,905,0.21095281839370728
0.1,0.1,rbf,word,"(1, 5)",clean_text,-2.1118584689332582,0.04755354835384136,906,0.23048466444015503
0.1,0.1,rbf,word,"(1, 5)",clean_and_stem_text,-2.1124765794092295,0.04754013228995661,912,0.3320537805557251
0.1,0.1,rbf,word,"(1, 5)",rmstop_clean_stem,-2.1080197845888606,0.047493735392844266,882,0.29298698902130127
0.1,0.1,rbf,word,"(2, 6)",<lambda>,-2.156993999710445,0.04656100465732336,1144,0.21876507997512817
0.1,0.1,rbf,word,"(2, 6)",clean_text,-2.157034293889283,0.04657545709158063,1145,0.21095013618469238
0.1,0.1,rbf,word,"(2, 6)",clean_and_stem_text,-2.1550236132863594,0.046474442698380115,1134,0.2773623466491699
0.1,0.1,rbf,word,"(2, 6)",rmstop_clean_stem,-2.1538934542681356,0.04691203710545914,1125,0.3164275288581848
0.1,0.1,poly,word,"(1, 1)",<lambda>,-2.130636358748524,0.050441508317541385,997,0.08984994888305664
0.1,0.1,poly,word,"(1, 1)",clean_text,-2.130648740433697,0.05046005830961645,998,0.07812952995300293
0.1,0.1,poly,word,"(1, 1)",clean_and_stem_text,-2.128976028343151,0.050583857764121026,990,0.17579257488250732
0.1,0.1,poly,word,"(1, 1)",rmstop_clean_stem,-2.124498783737833,0.05163265565361267,978,0.17969965934753418
0.1,0.1,poly,word,"(1, 2)",<lambda>,-2.163941874144399,0.04763756931316415,1217,0.13282185792922974
0.1,0.1,poly,word,"(1, 2)",clean_text,-2.1639632095802286,0.0476443461788397,1218,0.1445409059524536
0.1,0.1,poly,word,"(1, 2)",clean_and_stem_text,-2.163344263243846,0.04752561385967029,1214,0.19923174381256104
0.1,0.1,poly,word,"(1, 2)",rmstop_clean_stem,-2.1613009459926427,0.04770998877352922,1197,0.23829787969589233
0.1,0.1,poly,word,"(1, 5)",<lambda>,-2.1757307521327522,0.04648228713916456,1342,0.21876460313796997
0.1,0.1,poly,word,"(1, 5)",clean_text,-2.175742506684079,0.04648807890238496,1343,0.2343900203704834
0.1,0.1,poly,word,"(1, 5)",clean_and_stem_text,-2.175267506389771,0.04630548895976651,1334,0.2968946695327759
0.1,0.1,poly,word,"(1, 5)",rmstop_clean_stem,-2.1742528923794557,0.04620760466064922,1324,0.3086143732070923
0.1,0.1,poly,word,"(2, 6)",<lambda>,-2.1773882163290637,0.046281123882509184,1359,0.207045316696167
0.1,0.1,poly,word,"(2, 6)",clean_text,-2.177420942137594,0.046289090592205595,1362,0.22657662630081177
0.1,0.1,poly,word,"(2, 6)",clean_and_stem_text,-2.1768083923109325,0.04612179095402229,1354,0.3007987141609192
0.1,0.1,poly,word,"(2, 6)",rmstop_clean_stem,-2.1753966271083787,0.04624356715729812,1337,0.28126829862594604
0.1,0.1,sigmoid,word,"(1, 1)",<lambda>,-1.770916858093519,0.045272826257169045,447,0.09375602006912231
0.1,0.1,sigmoid,word,"(1, 1)",clean_text,-1.7711596855468965,0.04539637481573368,448,0.10156941413879395
0.1,0.1,sigmoid,word,"(1, 1)",clean_and_stem_text,-1.7733076196396882,0.04550825954189799,457,0.16797864437103271
0.1,0.1,sigmoid,word,"(1, 1)",rmstop_clean_stem,-1.765991948978855,0.04352251587214006,432,0.16797864437103271
0.1,0.1,sigmoid,word,"(1, 2)",<lambda>,-1.8957590876655424,0.05036604899000436,552,0.12891459465026855
0.1,0.1,sigmoid,word,"(1, 2)",clean_text,-1.89601271614886,0.05036786982358745,553,0.13282114267349243
0.1,0.1,sigmoid,word,"(1, 2)",clean_and_stem_text,-1.8981259285052707,0.050512754579439136,558,0.22267162799835205
0.1,0.1,sigmoid,word,"(1, 2)",rmstop_clean_stem,-1.8898233562540103,0.04747220375631441,539,0.19923269748687744
0.1,0.1,sigmoid,word,"(1, 5)",<lambda>,-1.986616107593575,0.049861084056136935,673,0.24220478534698486
0.1,0.1,sigmoid,word,"(1, 5)",clean_text,-1.986770853323193,0.04985065960950071,676,0.23048388957977295
0.1,0.1,sigmoid,word,"(1, 5)",clean_and_stem_text,-1.989859459751598,0.04974045237103614,681,0.3203321695327759
0.1,0.1,sigmoid,word,"(1, 5)",rmstop_clean_stem,-1.9816082535573745,0.04856868652699156,652,0.3047086000442505
0.1,0.1,sigmoid,word,"(2, 6)",<lambda>,-2.10230874608495,0.04991589240660381,849,0.21095162630081177
0.1,0.1,sigmoid,word,"(2, 6)",clean_text,-2.102375577263939,0.04995580112411455,851,0.23048311471939087
0.1,0.1,sigmoid,word,"(2, 6)",clean_and_stem_text,-2.1005220565832774,0.049586549088900596,830,0.2890810966491699
0.1,0.1,sigmoid,word,"(2, 6)",rmstop_clean_stem,-2.0991180316350064,0.05049558817898234,820,0.30470675230026245
0.1,0.15,linear,word,"(1, 1)",<lambda>,-1.7659286235439673,0.04481703439179586,431,0.08203494548797607
0.1,0.15,linear,word,"(1, 1)",clean_text,-1.766408571909686,0.04506511257554304,433,0.08203667402267456
0.1,0.15,linear,word,"(1, 1)",clean_and_stem_text,-1.7679142411863935,0.04589516504542816,437,0.16016709804534912
0.1,0.15,linear,word,"(1, 1)",rmstop_clean_stem,-1.7590878143574662,0.042164368813355516,415,0.17188525199890137
0.1,0.15,linear,word,"(1, 2)",<lambda>,-1.8900207139679164,0.05076733979618992,540,0.12110167741775513
0.1,0.15,linear,word,"(1, 2)",clean_text,-1.8902632002844113,0.05079479235929935,541,0.11328822374343872
0.1,0.15,linear,word,"(1, 2)",clean_and_stem_text,-1.8938159077892616,0.05139787795119336,547,0.19923263788223267
0.1,0.15,linear,word,"(1, 2)",rmstop_clean_stem,-1.8851784658790354,0.04906499213693345,535,0.20704597234725952
0.1,0.15,linear,word,"(1, 5)",<lambda>,-1.9915960758678701,0.054239862442545375,683,0.19141894578933716
0.1,0.15,linear,word,"(1, 5)",clean_text,-1.9917503349077263,0.054231974945555046,684,0.23048239946365356
0.1,0.15,linear,word,"(1, 5)",clean_and_stem_text,-1.994406137204551,0.054195894790584925,688,0.28126758337020874
0.1,0.15,linear,word,"(1, 5)",rmstop_clean_stem,-1.9854099127748182,0.05350487196044532,668,0.29689425230026245
0.1,0.15,linear,word,"(2, 6)",<lambda>,-2.116219480820699,0.05328247710509504,932,0.20313847064971924
0.1,0.15,linear,word,"(2, 6)",clean_text,-2.1162899626705935,0.05332966061450526,933,0.22267180681228638
0.1,0.15,linear,word,"(2, 6)",clean_and_stem_text,-2.114290549825012,0.05295204441423037,924,0.2617335915565491
0.1,0.15,linear,word,"(2, 6)",rmstop_clean_stem,-2.111959359365771,0.05347040419859448,908,0.3007996082305908
0.1,0.15,rbf,word,"(1, 1)",<lambda>,-1.9840719405818457,0.05350839479766257,664,0.0898478627204895
0.1,0.15,rbf,word,"(1, 1)",clean_text,-1.984158990810142,0.053521779387369454,665,0.08594393730163574
0.1,0.15,rbf,word,"(1, 1)",clean_and_stem_text,-1.986271383645056,0.05340784285591298,670,0.14844822883605957
0.1,0.15,rbf,word,"(1, 1)",rmstop_clean_stem,-1.9793686230695888,0.05365407096615966,649,0.18360519409179688
0.1,0.15,rbf,word,"(1, 2)",<lambda>,-2.0722215792689296,0.05487404838021583,751,0.1171952486038208
0.1,0.15,rbf,word,"(1, 2)",clean_text,-2.0723151738624326,0.054896546483259964,753,0.12891483306884766
0.1,0.15,rbf,word,"(1, 2)",clean_and_stem_text,-2.07227048207041,0.05488746796731694,752,0.2031395435333252
0.1,0.15,rbf,word,"(1, 2)",rmstop_clean_stem,-2.067864610081088,0.05567567468354854,750,0.21486037969589233
0.1,0.15,rbf,word,"(1, 5)",<lambda>,-2.1239088858401924,0.04987919123482602,975,0.22657841444015503
0.1,0.15,rbf,word,"(1, 5)",clean_text,-2.1239692631984743,0.049884778207665674,977,0.2070457935333252
0.1,0.15,rbf,word,"(1, 5)",clean_and_stem_text,-2.1246259434600714,0.04980432263869133,979,0.33205294609069824
0.1,0.15,rbf,word,"(1, 5)",rmstop_clean_stem,-2.120177622581255,0.0498610516364997,958,0.28517353534698486
0.1,0.15,rbf,word,"(2, 6)",<lambda>,-2.1689064606478627,0.04880224807659222,1290,0.20847749710083008
0.1,0.15,rbf,word,"(2, 6)",clean_text,-2.1689467802372397,0.04881959563359954,1291,0.228401780128479
0.1,0.15,rbf,word,"(2, 6)",clean_and_stem_text,-2.167007186284685,0.048711814559255835,1260,0.29090553522109985
0.1,0.15,rbf,word,"(2, 6)",rmstop_clean_stem,-2.166042158294632,0.04931953386237039,1245,0.28660666942596436
0.1,0.15,poly,word,"(1, 1)",<lambda>,-2.1424173556211925,0.052883326189075104,1051,0.08984917402267456
0.1,0.15,poly,word,"(1, 1)",clean_text,-2.1424286177622784,0.05289780671285188,1052,0.09375596046447754
0.1,0.15,poly,word,"(1, 1)",clean_and_stem_text,-2.1406268858046373,0.05310746098754071,1046,0.16016650199890137
0.1,0.15,poly,word,"(1, 1)",rmstop_clean_stem,-2.135835431217844,0.05435174428564568,1013,0.18360644578933716
0.1,0.15,poly,word,"(1, 2)",<lambda>,-2.1759249990358764,0.049834427648834695,1347,0.1250087022781372
0.1,0.15,poly,word,"(1, 2)",clean_text,-2.1759458268855334,0.049841468933715834,1348,0.13672637939453125
0.1,0.15,poly,word,"(1, 2)",clean_and_stem_text,-2.175384209619642,0.049649697405457736,1336,0.19532519578933716
0.1,0.15,poly,word,"(1, 2)",rmstop_clean_stem,-2.1734058981993343,0.04987573900920346,1321,0.2226717472076416
0.1,0.15,poly,word,"(1, 5)",<lambda>,-2.1874507438255275,0.048629805533360444,1425,0.22267192602157593
0.1,0.15,poly,word,"(1, 5)",clean_text,-2.1874625511717705,0.04863562482126623,1427,0.2382969856262207
0.1,0.15,poly,word,"(1, 5)",clean_and_stem_text,-2.18701157733532,0.04843302911909099,1421,0.3086141347885132
0.1,0.15,poly,word,"(1, 5)",rmstop_clean_stem,-2.186038067143052,0.04837146228000209,1413,0.30861592292785645
0.1,0.15,poly,word,"(2, 6)",<lambda>,-2.189048087809096,0.048598250440379825,1439,0.199232280254364
0.1,0.15,poly,word,"(2, 6)",clean_text,-2.1890810588308245,0.04860875564987832,1440,0.22657698392868042
0.1,0.15,poly,word,"(2, 6)",clean_and_stem_text,-2.188499538354553,0.04842086683506151,1438,0.2968924641609192
0.1,0.15,poly,word,"(2, 6)",rmstop_clean_stem,-2.1871072301219057,0.04860902535068672,1422,0.29298800230026245
0.1,0.15,sigmoid,word,"(1, 1)",<lambda>,-1.7713698929806423,0.043376718313946475,449,0.09375590085983276
0.1,0.15,sigmoid,word,"(1, 1)",clean_text,-1.7717668742630859,0.04357582006546467,451,0.08984953165054321
0.1,0.15,sigmoid,word,"(1, 1)",clean_and_stem_text,-1.7727733257591298,0.04463411734403239,454,0.18360555171966553
0.1,0.15,sigmoid,word,"(1, 1)",rmstop_clean_stem,-1.764848713401275,0.04062495351615864,428,0.18751192092895508
0.1,0.15,sigmoid,word,"(1, 2)",<lambda>,-1.8942823601636753,0.05090058120417344,549,0.1445407271385193
0.1,0.15,sigmoid,word,"(1, 2)",clean_text,-1.8945185753428682,0.05091762167734795,550,0.1406344771385193
0.1,0.15,sigmoid,word,"(1, 2)",clean_and_stem_text,-1.898011522396033,0.051125836285500756,557,0.20313918590545654
0.1,0.15,sigmoid,word,"(1, 2)",rmstop_clean_stem,-1.8889352362699376,0.04782054281829874,538,0.2343924641609192
0.1,0.15,sigmoid,word,"(1, 5)",<lambda>,-1.9923995427498622,0.05369718984985361,686,0.21485817432403564
0.1,0.15,sigmoid,word,"(1, 5)",clean_text,-1.992551374083011,0.053685069850557855,687,0.242203950881958
0.1,0.15,sigmoid,word,"(1, 5)",clean_and_stem_text,-1.995225263603484,0.05370224778136098,689,0.312521755695343
0.1,0.15,sigmoid,word,"(1, 5)",rmstop_clean_stem,-1.9865330020931382,0.052646887299520606,672,0.3086145520210266
0.1,0.15,sigmoid,word,"(2, 6)",<lambda>,-2.1145584324924815,0.05238185114771343,926,0.21876567602157593
0.1,0.15,sigmoid,word,"(2, 6)",clean_text,-2.1146194049657963,0.05242940223308997,927,0.22657614946365356
0.1,0.15,sigmoid,word,"(2, 6)",clean_and_stem_text,-2.1126124397833186,0.052212042319954265,913,0.3047062158584595
0.1,0.15,sigmoid,word,"(2, 6)",rmstop_clean_stem,-2.1104745689228013,0.05277852321059705,899,0.29689449071884155
0.01,0.05,linear,word,"(1, 1)",<lambda>,-2.101128764474567,0.04297900961385432,839,0.08594369888305664
0.01,0.05,linear,word,"(1, 1)",clean_text,-2.1011481038828874,0.04298662916832898,840,0.07812929153442383
0.01,0.05,linear,word,"(1, 1)",clean_and_stem_text,-2.1028187850061153,0.043234944679783595,858,0.16797953844070435
0.01,0.05,linear,word,"(1, 1)",rmstop_clean_stem,-2.1006344932514045,0.043290317327471455,835,0.17188769578933716
0.01,0.05,linear,word,"(1, 2)",<lambda>,-2.1287797175944547,0.04335500452269965,985,0.12110203504562378
0.01,0.05,linear,word,"(1, 2)",clean_text,-2.128809319113941,0.04335599280431798,986,0.12891536951065063
0.01,0.05,linear,word,"(1, 2)",clean_and_stem_text,-2.1289227676028704,0.0433663404082303,989,0.20313876867294312
0.01,0.05,linear,word,"(1, 2)",rmstop_clean_stem,-2.1274999983454768,0.04344125666084769,982,0.21485602855682373
0.01,0.05,linear,word,"(1, 5)",<lambda>,-2.145137788498738,0.042482751233860895,1063,0.21485859155654907
0.01,0.05,linear,word,"(1, 5)",clean_text,-2.145156405899409,0.042482205443091184,1064,0.2148585319519043
0.01,0.05,linear,word,"(1, 5)",clean_and_stem_text,-2.145323426625483,0.042523815573690116,1066,0.29689210653305054
0.01,0.05,linear,word,"(1, 5)",rmstop_clean_stem,-2.1437887802319913,0.042473321660876445,1058,0.3086164593696594
0.01,0.05,linear,word,"(2, 6)",<lambda>,-2.15982992885283,0.04246870424517444,1185,0.18751287460327148
0.01,0.05,linear,word,"(2, 6)",clean_text,-2.159837302577244,0.04247168134177772,1186,0.2148565649986267
0.01,0.05,linear,word,"(2, 6)",clean_and_stem_text,-2.1593659968329773,0.042433741381731976,1177,0.2968924045562744
0.01,0.05,linear,word,"(2, 6)",rmstop_clean_stem,-2.158867949866289,0.04239505500752908,1170,0.289082407951355
0.01,0.05,rbf,word,"(1, 1)",<lambda>,-2.142845908558771,0.04274252000915596,1054,0.08203709125518799
0.01,0.05,rbf,word,"(1, 1)",clean_text,-2.1428501125600485,0.04274642936652004,1055,0.08984977006912231
0.01,0.05,rbf,word,"(1, 1)",clean_and_stem_text,-2.1431448425452744,0.04271581691606055,1057,0.16407209634780884
0.01,0.05,rbf,word,"(1, 1)",rmstop_clean_stem,-2.1420081353638665,0.04282376166399284,1050,0.19923186302185059
0.01,0.05,rbf,word,"(1, 2)",<lambda>,-2.155281023565598,0.04250131416028024,1136,0.1171950101852417
0.01,0.05,rbf,word,"(1, 2)",clean_text,-2.155292886125777,0.0425032308453581,1137,0.1328219175338745
0.01,0.05,rbf,word,"(1, 2)",clean_and_stem_text,-2.1552573111410585,0.042494731945683706,1135,0.2031382918357849
0.01,0.05,rbf,word,"(1, 2)",rmstop_clean_stem,-2.154526637238649,0.042511430356890416,1126,0.21876633167266846
0.01,0.05,rbf,word,"(1, 5)",<lambda>,-2.1612872677183894,0.042226477015566755,1195,0.2304847240447998
0.01,0.05,rbf,word,"(1, 5)",clean_text,-2.1612934646523456,0.0422267097721172,1196,0.23048371076583862
0.01,0.05,rbf,word,"(1, 5)",clean_and_stem_text,-2.1613049799261965,0.04223046656271011,1198,0.32033365964889526
0.01,0.05,rbf,word,"(1, 5)",rmstop_clean_stem,-2.1607579536785937,0.042191080276551496,1192,0.31252050399780273
0.01,0.05,rbf,word,"(2, 6)",<lambda>,-2.166088294233064,0.042159190996311977,1247,0.22657805681228638
0.01,0.05,rbf,word,"(2, 6)",clean_text,-2.166092361254844,0.04215987382913079,1248,0.2343904972076416
0.01,0.05,rbf,word,"(2, 6)",clean_and_stem_text,-2.165837360948581,0.042161067137206056,1243,0.3125213384628296
0.01,0.05,rbf,word,"(2, 6)",rmstop_clean_stem,-2.165637667452415,0.04215020875758566,1242,0.30470848083496094
0.01,0.05,poly,word,"(1, 1)",<lambda>,-2.162312214734196,0.04248380692175384,1205,0.09766417741775513
0.01,0.05,poly,word,"(1, 1)",clean_text,-2.1623148523584876,0.04248545894674274,1206,0.10156738758087158
0.01,0.05,poly,word,"(1, 1)",clean_and_stem_text,-2.162159307167565,0.04248702584271641,1204,0.17188620567321777
0.01,0.05,poly,word,"(1, 1)",rmstop_clean_stem,-2.1615608377546374,0.04257928754666272,1201,0.19923269748687744
0.01,0.05,poly,word,"(1, 2)",<lambda>,-2.166728101217638,0.04225939525143272,1255,0.11328840255737305
0.01,0.05,poly,word,"(1, 2)",clean_text,-2.1667302443579293,0.04226023231616014,1256,0.1328212022781372
0.01,0.05,poly,word,"(1, 2)",clean_and_stem_text,-2.1666190784809287,0.042259171695661,1254,0.21485894918441772
0.01,0.05,poly,word,"(1, 2)",rmstop_clean_stem,-2.1663711717725684,0.0422606712548619,1251,0.20313900709152222
0.01,0.05,poly,word,"(1, 5)",<lambda>,-2.168081783626229,0.04216967394639391,1277,0.23048537969589233
0.01,0.05,poly,word,"(1, 5)",clean_text,-2.168082952942461,0.04217026052887344,1278,0.25001829862594604
0.01,0.05,poly,word,"(1, 5)",clean_and_stem_text,-2.1680195941342917,0.0421580667775547,1273,0.3086134195327759
0.01,0.05,poly,word,"(1, 5)",rmstop_clean_stem,-2.1679080647628712,0.04213595220616987,1270,0.289081335067749
0.01,0.05,poly,word,"(2, 6)",<lambda>,-2.168291699575067,0.042108352208417674,1280,0.20704519748687744
0.01,0.05,poly,word,"(2, 6)",clean_text,-2.1682948929208603,0.04210825513401973,1281,0.22267037630081177
0.01,0.05,poly,word,"(2, 6)",clean_and_stem_text,-2.168212812685237,0.042097978718287146,1279,0.30079948902130127
0.01,0.05,poly,word,"(2, 6)",rmstop_clean_stem,-2.168057719898971,0.04209285165674363,1276,0.2812653183937073
0.01,0.05,sigmoid,word,"(1, 1)",<lambda>,-2.102457311618747,0.04286535963558462,852,0.09375607967376709
0.01,0.05,sigmoid,word,"(1, 1)",clean_text,-2.102471476514275,0.042871948255854976,853,0.09766244888305664
0.01,0.05,sigmoid,word,"(1, 1)",clean_and_stem_text,-2.1041655975398474,0.04309461517041807,866,0.16797906160354614
0.01,0.05,sigmoid,word,"(1, 1)",rmstop_clean_stem,-2.1021727073026435,0.04310885087741306,846,0.19532543420791626
0.01,0.05,sigmoid,word,"(1, 2)",<lambda>,-2.1292634412048166,0.04327331023054237,992,0.13282078504562378
0.01,0.05,sigmoid,word,"(1, 2)",clean_text,-2.1292931164254516,0.04327582084768797,993,0.14454060792922974
0.01,0.05,sigmoid,word,"(1, 2)",clean_and_stem_text,-2.1294126953088592,0.04329433123774143,995,0.195326030254364
0.01,0.05,sigmoid,word,"(1, 2)",rmstop_clean_stem,-2.1280526703886538,0.043366108605527046,983,0.21485936641693115
0.01,0.05,sigmoid,word,"(1, 5)",<lambda>,-2.145333091117075,0.0424421055052485,1067,0.24611133337020874
0.01,0.05,sigmoid,word,"(1, 5)",clean_text,-2.1453532011183096,0.04244088605095175,1068,0.23439067602157593
0.01,0.05,sigmoid,word,"(1, 5)",clean_and_stem_text,-2.145531021266759,0.04248738612012373,1071,0.31251996755599976
0.01,0.05,sigmoid,word,"(1, 5)",rmstop_clean_stem,-2.1440299422417075,0.04242996796274797,1060,0.3164266347885132
0.01,0.05,sigmoid,word,"(2, 6)",<lambda>,-2.1598006479099885,0.042422158896316675,1183,0.22267204523086548
0.01,0.05,sigmoid,word,"(2, 6)",clean_text,-2.159806444468843,0.04242607680328847,1184,0.2148571014404297
0.01,0.05,sigmoid,word,"(2, 6)",clean_and_stem_text,-2.159336432755384,0.04239581291369364,1176,0.2968936562538147
0.01,0.05,sigmoid,word,"(2, 6)",rmstop_clean_stem,-2.158856237781648,0.042361846582847036,1168,0.277360737323761
0.01,0.1,linear,word,"(1, 1)",<lambda>,-2.1084861036239357,0.04553841062840785,885,0.08203697204589844
0.01,0.1,linear,word,"(1, 1)",clean_text,-2.1084994864237476,0.04553230455358911,886,0.08984994888305664
0.01,0.1,linear,word,"(1, 1)",clean_and_stem_text,-2.1094578294964337,0.0455442561522343,891,0.1484469175338745
0.01,0.1,linear,word,"(1, 1)",rmstop_clean_stem,-2.1074539428789745,0.045571955383181505,879,0.17579323053359985
0.01,0.1,linear,word,"(1, 2)",<lambda>,-2.13829133695201,0.045049794952734944,1028,0.12110310792922974
0.01,0.1,linear,word,"(1, 2)",clean_text,-2.1383228655434636,0.0450521969155946,1029,0.12110191583633423
0.01,0.1,linear,word,"(1, 2)",clean_and_stem_text,-2.138432837013233,0.045049000289409426,1030,0.19141888618469238
0.01,0.1,linear,word,"(1, 2)",rmstop_clean_stem,-2.136792122324776,0.04511483175038168,1017,0.22267186641693115
0.01,0.1,linear,word,"(1, 5)",<lambda>,-2.154651336048799,0.04387007010651745,1127,0.1992325782775879
0.01,0.1,linear,word,"(1, 5)",clean_text,-2.154670594693919,0.043869562583115404,1128,0.2265782356262207
0.01,0.1,linear,word,"(1, 5)",clean_and_stem_text,-2.1548459362292753,0.04390761716996273,1132,0.289081335067749
0.01,0.1,linear,word,"(1, 5)",rmstop_clean_stem,-2.153348038213004,0.04388985518218615,1123,0.3008023500442505
0.01,0.1,linear,word,"(2, 6)",<lambda>,-2.1692793022965966,0.04376530513615217,1297,0.19923299551010132
0.01,0.1,linear,word,"(2, 6)",clean_text,-2.169286635449375,0.04376882616062776,1298,0.21876418590545654
0.01,0.1,linear,word,"(2, 6)",clean_and_stem_text,-2.16883877052454,0.043725980361709785,1289,0.2851746082305908
