estimator,r2_performance_mean,r2_performance_std,vect__analyzer,vect__ngram_range,vect__preprocessor,sgd__loss,sgd__penalty,sgd__alpha
SGDRegression,0.565300478090278,0.009926248212196124,char,"(2, 6)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.5609624131187501,0.007393481673384203,char,"(3, 7)",N/A,squared_loss,l1,0.0001
SGDRegression,0.5640439907258934,0.00907301302107243,char,"(3, 7)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.54657519341052,0.008567547489168895,char,"(4, 9)",N/A,squared_loss,l1,0.0001
SGDRegression,0.550132962005114,0.01111573637010621,char,"(4, 9)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.5344148455461172,0.011396411004110516,char_wb,"(1, 3)",N/A,squared_loss,l1,0.0001
SGDRegression,0.5311121990287713,0.011765779163700224,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.5520065961911851,0.009917925304911162,char_wb,"(1, 5)",N/A,squared_loss,l1,0.0001
SGDRegression,0.5513275634403618,0.010307818295017165,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.5514429214634562,0.009988658828970076,char_wb,"(1, 9)",N/A,squared_loss,l1,0.0001
SGDRegression,0.5518893212682466,0.010758758269940568,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.5633890588848918,0.00900120283187163,char_wb,"(2, 6)",N/A,squared_loss,l1,0.0001
SGDRegression,0.5635108132590955,0.009565825168971104,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.5668845845180974,0.00819246976196898,char_wb,"(3, 7)",N/A,squared_loss,l1,0.0001
SGDRegression,0.5676912252305352,0.009015058816505767,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.5619655030567849,0.008359853274355905,char_wb,"(4, 9)",N/A,squared_loss,l1,0.0001
SGDRegression,0.5645785881030432,0.009178443319239228,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.5495579050304844,0.009423689475017387,char,"(1, 3)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5453460491852028,0.01200852680870527,char,"(1, 3)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.580061499117973,0.0075322958213603864,char,"(1, 5)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5788259950608072,0.009540480004759723,char,"(1, 5)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.5804645334785672,0.007836011347925808,char,"(1, 9)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5826011909227807,0.010486957753517089,char,"(1, 9)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.5906265287086535,0.007488856212457367,char,"(2, 6)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5899708112972222,0.008816049731635233,char,"(2, 6)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.596360000135489,0.006993654201454462,char,"(3, 7)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5958236839395545,0.00860232687911158,char,"(3, 7)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.5959627029721146,0.00912127601306015,char,"(4, 9)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5969155363839015,0.010675425309814704,char,"(4, 9)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.5387452875851272,0.011022638456604113,char_wb,"(1, 3)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5338098662681798,0.012025077867147703,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.5674500081971495,0.008437145733648843,char_wb,"(1, 5)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5638370435046346,0.009369915779391164,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.5763051683404289,0.00838938732723273,char_wb,"(1, 9)",N/A,squared_loss,l2,0.0001
SGDRegression,0.57212336527797,0.00982553070605519,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.5811524137545246,0.007835153401098171,char_wb,"(2, 6)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5781626848810413,0.008629721944181209,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.5876370650424032,0.007293445281818453,char_wb,"(3, 7)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5844348896961395,0.008488391732644193,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,0.5879161093044224,0.00759059455292563,char_wb,"(4, 9)",N/A,squared_loss,l2,0.0001
SGDRegression,0.5854621210021878,0.008884758510244062,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l2,0.0001
SGDRegression,-0.4666871970949261,0.018758754170505466,char,"(1, 3)",N/A,huber,l1,0.001
SGDRegression,-0.38884460772889695,0.013771314065824035,char,"(1, 3)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-1.5061567993385019,0.035248982041065476,char,"(1, 5)",N/A,huber,l1,0.001
SGDRegression,-1.4156405704994335,0.037207790517793875,char,"(1, 5)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-3.2573984735789203,0.042137524878869875,char,"(1, 9)",N/A,huber,l1,0.001
SGDRegression,-3.21594924223671,0.04288493748282357,char,"(1, 9)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-5.354098275943679,0.06331807485789517,char,"(2, 6)",N/A,huber,l1,0.001
SGDRegression,-5.340202960059573,0.06316589487134863,char,"(2, 6)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-5.405735470509194,0.06382904746348356,char,"(3, 7)",N/A,huber,l1,0.001
SGDRegression,-5.405644742102949,0.06382757562479363,char,"(3, 7)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(4, 9)",N/A,huber,l1,0.001
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(4, 9)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-0.20866991737771548,0.00744641432649816,char_wb,"(1, 3)",N/A,huber,l1,0.001
SGDRegression,-0.15057562721678094,0.007227128038400432,char_wb,"(1, 3)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-0.5039181116877499,0.01926034375272469,char_wb,"(1, 5)",N/A,huber,l1,0.001
SGDRegression,-0.3820905797053018,0.01352661659764166,char_wb,"(1, 5)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-0.8768112645255186,0.030059266429900262,char_wb,"(1, 9)",N/A,huber,l1,0.001
SGDRegression,-0.6350612734168116,0.021317466825907735,char_wb,"(1, 9)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-5.10141783650258,0.06079876268735697,char_wb,"(2, 6)",N/A,huber,l1,0.001
SGDRegression,-4.780742571518026,0.05366728807209275,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-5.401460898227652,0.06378332027798511,char_wb,"(3, 7)",N/A,huber,l1,0.001
SGDRegression,-5.387335116487497,0.0636492800199258,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-5.405219843432445,0.06381764881635135,char_wb,"(4, 9)",N/A,huber,l1,0.001
SGDRegression,-5.403189415928651,0.06379773577682223,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,0.001
SGDRegression,-0.46219291082260855,0.019931832873440112,char,"(1, 3)",N/A,huber,l2,0.001
SGDRegression,-0.39050632015950043,0.013984122562063432,char,"(1, 3)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-1.436081502662099,0.027794277123075087,char,"(1, 5)",N/A,huber,l2,0.001
SGDRegression,-1.3473869451713807,0.031315546300661155,char,"(1, 5)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-2.8119132778533737,0.041773799820069756,char,"(1, 9)",N/A,huber,l2,0.001
SGDRegression,-2.785930770190162,0.04005538422708794,char,"(1, 9)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-3.397471414251167,0.04353832139222766,char,"(2, 6)",N/A,huber,l2,0.001
SGDRegression,-3.246943022776393,0.045665962277220494,char,"(2, 6)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-4.806987873401497,0.0578431339939705,char,"(3, 7)",N/A,huber,l2,0.001
SGDRegression,-4.731550628188842,0.05729322261698231,char,"(3, 7)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-5.23766114375975,0.062102880054501534,char,"(4, 9)",N/A,huber,l2,0.001
SGDRegression,-5.222749507067354,0.06204936807055129,char,"(4, 9)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-0.2270570096476982,0.010467434805646292,char_wb,"(1, 3)",N/A,huber,l2,0.001
SGDRegression,-0.16685209348965616,0.0076002068595649,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-0.5783997641245723,0.02353824963339552,char_wb,"(1, 5)",N/A,huber,l2,0.001
SGDRegression,-0.44158990815856536,0.017873403423698423,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-1.047983986012974,0.0259667995796912,char_wb,"(1, 9)",N/A,huber,l2,0.001
SGDRegression,-0.7587756806340986,0.022978279551191784,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-2.6274965049904964,0.03980482996566636,char_wb,"(2, 6)",N/A,huber,l2,0.001
SGDRegression,-2.3883591705354146,0.03848456428143537,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-3.8818321729243257,0.04985917582430522,char_wb,"(3, 7)",N/A,huber,l2,0.001
SGDRegression,-3.430073554215199,0.04358402329623638,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,0.001
SGDRegression,-4.713282672485977,0.05645654942235778,char_wb,"(4, 9)",N/A,huber,l2,0.001
SGDRegression,-4.406205712309072,0.0510266469647421,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,0.001
SGDRegression,0.4825909175016598,0.011398288164435192,char,"(1, 3)",N/A,squared_loss,l1,0.001
SGDRegression,0.48656138456597625,0.012122286869562574,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.4623941564120756,0.008014009301610645,char,"(1, 5)",N/A,squared_loss,l1,0.001
SGDRegression,0.46949221058079776,0.008823430952577935,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.39647225709001144,0.005937283352518976,char,"(1, 9)",N/A,squared_loss,l1,0.001
SGDRegression,0.4065577577394858,0.007756553473974329,char,"(1, 9)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.45513336843044616,0.007905706524684015,char,"(2, 6)",N/A,squared_loss,l1,0.001
SGDRegression,0.46303864779485765,0.007559825621789466,char,"(2, 6)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.4433418718240366,0.007198921776166739,char,"(3, 7)",N/A,squared_loss,l1,0.001
SGDRegression,0.4523639076834634,0.008623507852574071,char,"(3, 7)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.40040362634762694,0.005816574554324962,char,"(4, 9)",N/A,squared_loss,l1,0.001
SGDRegression,0.4103328624796888,0.007194812148608982,char,"(4, 9)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.4727314442590342,0.011756558315594141,char_wb,"(1, 3)",N/A,squared_loss,l1,0.001
SGDRegression,0.47624805219522076,0.011273345919486455,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.4640856078504091,0.009790113037916765,char_wb,"(1, 5)",N/A,squared_loss,l1,0.001
SGDRegression,0.4686433159871095,0.008848431786820536,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.4445063805318787,0.008434252200277619,char_wb,"(1, 9)",N/A,squared_loss,l1,0.001
SGDRegression,0.45471715864579443,0.009016847523851968,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.4764339343339029,0.009599751780687303,char_wb,"(2, 6)",N/A,squared_loss,l1,0.001
SGDRegression,0.48709771884130965,0.007820302273138935,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.47270458005761584,0.008177754806549647,char_wb,"(3, 7)",N/A,squared_loss,l1,0.001
SGDRegression,0.4863029344879939,0.008484740472569917,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.45720092675370283,0.007465596572541513,char_wb,"(4, 9)",N/A,squared_loss,l1,0.001
SGDRegression,0.47487153765667917,0.007871477169238857,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l1,0.001
SGDRegression,0.4982781051973132,0.00903182672955685,char,"(1, 3)",N/A,squared_loss,l2,0.001
SGDRegression,0.4998051482822696,0.012333967705411213,char,"(1, 3)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.5234854113286651,0.006731506669914335,char,"(1, 5)",N/A,squared_loss,l2,0.001
SGDRegression,0.5263883700577212,0.009158381939627678,char,"(1, 5)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.5096699888253646,0.005853604289795336,char,"(1, 9)",N/A,squared_loss,l2,0.001
SGDRegression,0.5131164605851299,0.008152793245977967,char,"(1, 9)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.538352769626377,0.0067046059438881835,char,"(2, 6)",N/A,squared_loss,l2,0.001
SGDRegression,0.5412422615524408,0.007552071751263058,char,"(2, 6)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.5382247480113816,0.006161029693754686,char,"(3, 7)",N/A,squared_loss,l2,0.001
SGDRegression,0.5414330397740577,0.007049386692683371,char,"(3, 7)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.5186538780104244,0.006857517318954431,char,"(4, 9)",N/A,squared_loss,l2,0.001
SGDRegression,0.5228987048439484,0.007955709139889645,char,"(4, 9)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.4839932821322789,0.010927350788000039,char_wb,"(1, 3)",N/A,squared_loss,l2,0.001
SGDRegression,0.4849767278636369,0.010882771592594275,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.5175734397134081,0.007914753685501956,char_wb,"(1, 5)",N/A,squared_loss,l2,0.001
SGDRegression,0.5189614231954403,0.009259198132674961,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.5246954021107173,0.006944632114745013,char_wb,"(1, 9)",N/A,squared_loss,l2,0.001
SGDRegression,0.5268363848493474,0.008652369344719246,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.5470896230004526,0.007776178505267059,char_wb,"(2, 6)",N/A,squared_loss,l2,0.001
SGDRegression,0.550095576673628,0.007890729266281251,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.5531418243509524,0.006544401537748616,char_wb,"(3, 7)",N/A,squared_loss,l2,0.001
SGDRegression,0.5577992867520283,0.008148748971605647,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,0.5477074325832297,0.006531887398375234,char_wb,"(4, 9)",N/A,squared_loss,l2,0.001
SGDRegression,0.5543595844553604,0.008343217837796688,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l2,0.001
SGDRegression,-2.2481155614596586,0.04480860484345956,char,"(1, 3)",N/A,huber,l1,0.01
SGDRegression,-2.1203118653327193,0.04201777560950645,char,"(1, 3)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-4.801132625328997,0.05392111219169247,char,"(1, 5)",N/A,huber,l1,0.01
SGDRegression,-4.7845901080822815,0.052506628731083055,char,"(1, 5)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(1, 9)",N/A,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(1, 9)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(2, 6)",N/A,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(2, 6)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(3, 7)",N/A,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(3, 7)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(4, 9)",N/A,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char,"(4, 9)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-0.5660790605063075,0.026635345756604718,char_wb,"(1, 3)",N/A,huber,l1,0.01
SGDRegression,-0.4074377435127152,0.017015857061483067,char_wb,"(1, 3)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-1.3355285879187153,0.03326658862519777,char_wb,"(1, 5)",N/A,huber,l1,0.01
SGDRegression,-0.9544879434379938,0.024157395226290086,char_wb,"(1, 5)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-2.1984213793020957,0.04344185823205994,char_wb,"(1, 9)",N/A,huber,l1,0.01
SGDRegression,-1.5904140618592244,0.03771058980956443,char_wb,"(1, 9)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char_wb,"(2, 6)",N/A,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char_wb,"(3, 7)",N/A,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char_wb,"(4, 9)",N/A,huber,l1,0.01
SGDRegression,-5.405765466765713,0.06382843205709719,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,0.01
SGDRegression,-2.724278649283073,0.04234543804662095,char,"(1, 3)",N/A,huber,l2,0.01
SGDRegression,-2.6456890026342252,0.03710066409449579,char,"(1, 3)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-3.9344611584233036,0.05010763181221035,char,"(1, 5)",N/A,huber,l2,0.01
SGDRegression,-3.8804982351937634,0.048023518319116346,char,"(1, 5)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-4.826779180918462,0.05778621929886044,char,"(1, 9)",N/A,huber,l2,0.01
SGDRegression,-4.818145431230123,0.058551333028249844,char,"(1, 9)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-4.981789557757509,0.05981815040277735,char,"(2, 6)",N/A,huber,l2,0.01
SGDRegression,-4.952761779288931,0.05955378930747666,char,"(2, 6)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-5.210513607248155,0.0618913946680074,char,"(3, 7)",N/A,huber,l2,0.01
SGDRegression,-5.202528775638062,0.061864572749368824,char,"(3, 7)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-5.324989482990126,0.06300139879224792,char,"(4, 9)",N/A,huber,l2,0.01
SGDRegression,-5.313871687206022,0.06293831816493113,char,"(4, 9)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-2.263584600801996,0.04058037209302581,char_wb,"(1, 3)",N/A,huber,l2,0.01
SGDRegression,-2.1358925846785306,0.035718346892221274,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-2.935830546679526,0.04305826348769503,char_wb,"(1, 5)",N/A,huber,l2,0.01
SGDRegression,-2.766525674770736,0.039410913673362635,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-3.583358895959826,0.04694561909241875,char_wb,"(1, 9)",N/A,huber,l2,0.01
SGDRegression,-3.2489791639489822,0.043902526233583344,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-4.7292298139014255,0.057298505135295795,char_wb,"(2, 6)",N/A,huber,l2,0.01
SGDRegression,-4.621266732777444,0.05614500009261595,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-5.063840678949553,0.06030833545043524,char_wb,"(3, 7)",N/A,huber,l2,0.01
SGDRegression,-4.987214978856841,0.059536632769478535,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,0.01
SGDRegression,-5.199882592457081,0.061626509557570916,char_wb,"(4, 9)",N/A,huber,l2,0.01
SGDRegression,-5.14739312293439,0.06111030903713787,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,0.01
SGDRegression,0.23517273014280726,0.004919768689322605,char,"(1, 3)",N/A,squared_loss,l1,0.01
SGDRegression,0.2647868138275653,0.003990491499623061,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.11186681236398026,0.0034711524941992023,char,"(1, 5)",N/A,squared_loss,l1,0.01
SGDRegression,0.14708490811845468,0.0015296957610127515,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,-0.023335028343441654,0.0036334100836265225,char,"(1, 9)",N/A,squared_loss,l1,0.01
SGDRegression,-0.022392832452130175,0.0032447270971570083,char,"(1, 9)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.09952563895957382,0.004301145086138322,char,"(2, 6)",N/A,squared_loss,l1,0.01
SGDRegression,0.1266460531650586,0.00529857052875541,char,"(2, 6)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.10236188282840415,0.0027271053689382624,char,"(3, 7)",N/A,squared_loss,l1,0.01
SGDRegression,0.130059003874122,0.0029903343589010134,char,"(3, 7)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.04372864105745293,0.00219201593105574,char,"(4, 9)",N/A,squared_loss,l1,0.01
SGDRegression,0.06768917823074835,0.0028815753450017146,char,"(4, 9)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.21084464728287186,0.005046244696192929,char_wb,"(1, 3)",N/A,squared_loss,l1,0.01
SGDRegression,0.2379680720321186,0.0032980570129646026,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.14727324743977782,0.004392646051888678,char_wb,"(1, 5)",N/A,squared_loss,l1,0.01
SGDRegression,0.17899621722961626,0.0028401478480395456,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.07281585738084553,0.0040940858170604956,char_wb,"(1, 9)",N/A,squared_loss,l1,0.01
SGDRegression,0.12266873670200909,0.003574623091527345,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.16690170317229905,0.004954185599410383,char_wb,"(2, 6)",N/A,squared_loss,l1,0.01
SGDRegression,0.21389594114773275,0.005796982860694521,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.1656497743958702,0.0026891803288763604,char_wb,"(3, 7)",N/A,squared_loss,l1,0.01
SGDRegression,0.21477864762150212,0.0038477011343915775,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.15818244146750216,0.002649689541072187,char_wb,"(4, 9)",N/A,squared_loss,l1,0.01
SGDRegression,0.19184816208095315,0.0016370760256747346,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l1,0.01
SGDRegression,0.2715007064046234,0.005880219745868917,char,"(1, 3)",N/A,squared_loss,l2,0.01
SGDRegression,0.2880299495354691,0.007867770221072058,char,"(1, 3)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.27873380177472856,0.004054759951925732,char,"(1, 5)",N/A,squared_loss,l2,0.01
SGDRegression,0.2969301918264588,0.00480218864042486,char,"(1, 5)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.2204856541542787,0.0027431529921155408,char,"(1, 9)",N/A,squared_loss,l2,0.01
SGDRegression,0.2346949197575537,0.003987332269689075,char,"(1, 9)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.27996998079896807,0.0041072181896775846,char,"(2, 6)",N/A,squared_loss,l2,0.01
SGDRegression,0.2967688466090993,0.00403068451677736,char,"(2, 6)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.2551720520859142,0.0031031092328980556,char,"(3, 7)",N/A,squared_loss,l2,0.01
SGDRegression,0.2704353730484283,0.003674088879413746,char,"(3, 7)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.20789637763757138,0.002516593014255183,char,"(4, 9)",N/A,squared_loss,l2,0.01
SGDRegression,0.22125481748058506,0.003017113103892063,char,"(4, 9)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.2334683224780897,0.007308547925511728,char_wb,"(1, 3)",N/A,squared_loss,l2,0.01
SGDRegression,0.24405954898219379,0.00772692441438917,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.28592065684263,0.0060422758638812996,char_wb,"(1, 5)",N/A,squared_loss,l2,0.01
SGDRegression,0.30362070781388073,0.004354017783001565,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.2872875801110154,0.0028533475392551835,char_wb,"(1, 9)",N/A,squared_loss,l2,0.01
SGDRegression,0.3121510982458887,0.0067463515915804784,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.33636090181711814,0.004525101759485102,char_wb,"(2, 6)",N/A,squared_loss,l2,0.01
SGDRegression,0.3652077638620602,0.006323982183153584,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.33011451545603165,0.004299542147777277,char_wb,"(3, 7)",N/A,squared_loss,l2,0.01
SGDRegression,0.3627738533808609,0.005507590724997932,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l2,0.01
SGDRegression,0.30858061725729924,0.0038033006511591105,char_wb,"(4, 9)",N/A,squared_loss,l2,0.01
SGDRegression,0.3463098657730403,0.005524960737404024,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l2,0.01
