estimator,r2_performance_mean,r2_performance_std,vect__analyzer,vect__ngram_range,vect__preprocessor,sgd__loss,sgd__penalty,sgd__alpha
SGDRegression,0.7109896041471442,0.014313523448865701,char,"(4, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.7109409418699718,0.013352443901549122,char,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.6823373204397545,0.013991206435385598,char_wb,"(1, 3)",N/A,squared_loss,l1,1e-05
SGDRegression,0.6706628355357969,0.014499449068382915,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.6873603007309222,0.014112360892052297,char_wb,"(1, 5)",N/A,squared_loss,l1,1e-05
SGDRegression,0.6738014314972434,0.01447674878311966,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.6877047873380061,0.014703691143676824,char_wb,"(1, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.6744658432603775,0.015111447094417715,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.6917347984899026,0.014131816026707733,char_wb,"(2, 6)",N/A,squared_loss,l1,1e-05
SGDRegression,0.6777365724939582,0.01418593411469001,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.6951504791740322,0.014969109571176515,char_wb,"(3, 7)",N/A,squared_loss,l1,1e-05
SGDRegression,0.6811951932387925,0.014287816923401569,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.6919065153905095,0.014842616681857627,char_wb,"(4, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.6803519514668981,0.013386086090137765,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.6889026843890695,0.012793749723861086,char,"(1, 3)",N/A,squared_loss,l2,1e-05
SGDRegression,0.6855116244282687,0.012803158369671483,char,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.7004625260984392,0.013346588740080562,char,"(1, 5)",N/A,squared_loss,l2,1e-05
SGDRegression,0.6991342046876066,0.012534541867210112,char,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.6962175282074172,0.013241170340081864,char,"(1, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.6959420983596971,0.012171907723544246,char,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.7082670721074396,0.01350088941205171,char,"(2, 6)",N/A,squared_loss,l2,1e-05
SGDRegression,0.7064659628796045,0.012908803229010396,char,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.7146662986111181,0.01411375567243488,char,"(3, 7)",N/A,squared_loss,l2,1e-05
SGDRegression,0.7131681052844062,0.01343967315686686,char,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.7174403062390823,0.014117855458152096,char,"(4, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.7167379215182687,0.013263966500663518,char,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.6831523164624971,0.013920255578796788,char_wb,"(1, 3)",N/A,squared_loss,l2,1e-05
SGDRegression,0.6711655316836004,0.013997751759942802,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.6888396007007305,0.014343430652337799,char_wb,"(1, 5)",N/A,squared_loss,l2,1e-05
SGDRegression,0.6748168535029915,0.014472257232240195,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.6902921394121639,0.014648210161557583,char_wb,"(1, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.6763539380955637,0.01494481047571307,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.6936390540638562,0.014069466387968665,char_wb,"(2, 6)",N/A,squared_loss,l2,1e-05
SGDRegression,0.67912808457035,0.014061247555096773,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.6972747475388343,0.014927465974771873,char_wb,"(3, 7)",N/A,squared_loss,l2,1e-05
SGDRegression,0.6827605067116693,0.014176496753306454,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.6946649078277535,0.014697550841067343,char_wb,"(4, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.6822119023177006,0.013259985483460543,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,-0.18198643667021225,0.044529752186668894,char,"(1, 3)",N/A,huber,l1,0.0001
SGDRegression,-0.18916544735975666,0.040793922071649294,char,"(1, 3)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.7638487763282784,0.07638633348923285,char,"(1, 5)",N/A,huber,l1,0.0001
SGDRegression,-0.7743283384523376,0.07547436273876423,char,"(1, 5)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-2.241954716517571,0.11819084838000503,char,"(1, 9)",N/A,huber,l1,0.0001
SGDRegression,-2.291797807384074,0.11668533385164437,char,"(1, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-2.4480660203094873,0.12387374041025742,char,"(2, 6)",N/A,huber,l1,0.0001
SGDRegression,-2.497768514184165,0.12314822066627684,char,"(2, 6)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-4.6227333355960445,0.17238415878613883,char,"(3, 7)",N/A,huber,l1,0.0001
SGDRegression,-4.646844810994059,0.1748930140171035,char,"(3, 7)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-5.101282332960858,0.18257760193903064,char,"(4, 9)",N/A,huber,l1,0.0001
SGDRegression,-5.11408617849938,0.1838115870629841,char,"(4, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.06832409870537948,0.031385279943924635,char_wb,"(1, 3)",N/A,huber,l1,0.0001
SGDRegression,-0.08426243349319824,0.027331162114186496,char_wb,"(1, 3)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.2308423597361716,0.047679517562053096,char_wb,"(1, 5)",N/A,huber,l1,0.0001
SGDRegression,-0.22455020966134315,0.03898363397586773,char_wb,"(1, 5)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.4606666813430945,0.06457026704889102,char_wb,"(1, 9)",N/A,huber,l1,0.0001
SGDRegression,-0.3954347139326761,0.055991542833993546,char_wb,"(1, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-1.4758329640829573,0.10374043466133835,char_wb,"(2, 6)",N/A,huber,l1,0.0001
SGDRegression,-1.222361137666548,0.09089264855346463,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-2.4977058700107575,0.13114011589598645,char_wb,"(3, 7)",N/A,huber,l1,0.0001
SGDRegression,-2.080895097330804,0.11564490253527455,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-3.6284648816720604,0.14885959384465272,char_wb,"(4, 9)",N/A,huber,l1,0.0001
SGDRegression,-2.6691911618601325,0.1309152138599686,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.1671326901527325,0.04343529427130553,char,"(1, 3)",N/A,huber,l2,0.0001
SGDRegression,-0.17633729340978488,0.040766691299219886,char,"(1, 3)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.6687379713463558,0.07303766429317579,char,"(1, 5)",N/A,huber,l2,0.0001
SGDRegression,-0.6754903846998019,0.07307322247429825,char,"(1, 5)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-1.9457307884346542,0.11024243135881667,char,"(1, 9)",N/A,huber,l2,0.0001
SGDRegression,-2.029394014284132,0.11043311558159088,char,"(1, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-2.0357198418041325,0.11503011932377073,char,"(2, 6)",N/A,huber,l2,0.0001
SGDRegression,-2.122086016920066,0.11512404546458303,char,"(2, 6)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-3.5778413100828756,0.1483628417428429,char,"(3, 7)",N/A,huber,l2,0.0001
SGDRegression,-3.651062547356466,0.14718799858338755,char,"(3, 7)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-4.752289834111087,0.17774616450671935,char,"(4, 9)",N/A,huber,l2,0.0001
SGDRegression,-4.797903100485981,0.17560887728826086,char,"(4, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.059060708527928794,0.030209385199760436,char_wb,"(1, 3)",N/A,huber,l2,0.0001
SGDRegression,-0.07486655337371224,0.026522639037111082,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.19820566861683314,0.04572250206207062,char_wb,"(1, 5)",N/A,huber,l2,0.0001
SGDRegression,-0.19304741199610712,0.03550538429514522,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.3939836853771437,0.06298304997788305,char_wb,"(1, 9)",N/A,huber,l2,0.0001
SGDRegression,-0.34036015255648666,0.05153885654576765,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-1.2305049103105674,0.0939623399347711,char_wb,"(2, 6)",N/A,huber,l2,0.0001
SGDRegression,-1.0368917160589857,0.08465649028628061,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-2.0311258444619305,0.11360307308508069,char_wb,"(3, 7)",N/A,huber,l2,0.0001
SGDRegression,-1.749545907836324,0.10328226517586865,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-2.6809697648962785,0.1278366278989703,char_wb,"(4, 9)",N/A,huber,l2,0.0001
SGDRegression,-2.1892827491762947,0.1185674341234908,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,0.6820928410879784,0.012963645095649175,char,"(1, 3)",N/A,squared_loss,l1,0.0001
SGDRegression,0.6803547292359335,0.012760539717685789,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.6813919619055705,0.012982105872916826,char,"(1, 5)",N/A,squared_loss,l1,0.0001
SGDRegression,0.6822210424697271,0.012506404315218541,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,0.0001
